id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100156038,Alcira Figueroa,female,,,,,Alcira Elsa Figueroa.png,
Q101210427,Patricia Mounier,female,1963-08-06,11,,,Patricia Mounier.jpg,
Q101413635,María Luján Rey,female,1969-08-04,11,,,María Luján Rey.png,
Q102347072,Soher El Sukaria,female,1975-05-16,11,,,Soher El Sukaria.png,Soher El Sukaria
Q104234791,Emiliano Estrada,male,,,,,Emiliano Rafael Estrada.jpg,
Q1042890,Carlos Espínola,male,1971-10-05,11,,,Carlos Mauricio Espínola.jpg,Carlos Espínola (sailor)
Q104414846,Gustavo Hein,male,1972,9,,,Gustavo René Hein.png,Gustavo Hein
Q104419733,Dina Rezinovsky,female,1987-01-29,11,,,Dina Esther Rezinovsky.png,Dina Rezinovsky
Q104433320,Ignacio Agustín Torres,male,1988-05-04,11,,,Ignacio Agustín Torres.png,Ignacio Torres (politician)
Q104696491,Pablo Daniel Blanco,male,,,,,Pablo Daniel Blanco.png,
Q104760474,Daniela Vilar,female,1984,9,,,Daniela Marina Vilar.png,Daniela Vilar
Q104901318,Julio Ferreyra,male,1942,9,,,Julio Ferreyra - Diputado.png,Julio Ferreyra
Q104906639,Alejandro Cacace,male,,,,,Alejandro Cacace.png,
Q105081696,Héctor Polino,male,1933-02-14,11,2022-09-18,11,Héctor Polino.jpg,Héctor Polino
Q105681968,Adriana Cáceres,female,1982,9,,,Adriana Cintia Cáceres.png,Adriana Cáceres
Q105758004,Rossana Chahla,female,,,,,Rossana Chahla.png,
Q105902993,Carolina Losada,female,1971-12-16,11,,,Carolina Losada - Te cuento al mediodia (cropped).jpg,Carolina Losada
Q105969717,Martín Soria,male,1975-12-15,11,,,Ministro Martín Soria 2021.jpg,Martín Soria
Q106674728,Alexis Guerrera,male,1971-02-02,11,,,Ministro Alexis Raúl Guerrera (2021).jpg,Alexis Guerrera
Q106686072,Felipe Alvarez,male,1980,9,,,Diego Felipe Álvarez.png,
Q107209202,Victoria Tolosa Paz,female,1973-06-24,11,,,Victoria Tolosa Paz HCDN.png,Victoria Tolosa Paz
Q107493370,Luis Ilarregui,male,1955,9,,,Luis Alfredo Ilarregui.jpg,
Q107646264,Carolina Yutrovic,female,1964-09-12,11,,,Inés Carolina Yutrovic.png,Carolina Yutrovic
Q107674589,Mónica Litza,female,,,,,Mónica Edith Litza.png,Mónica Litza
Q107719053,Gabriela Estévez,female,1978-02-11,11,,,Gabriela Beatriz Estévez.png,Gabriela Estévez
Q107736916,Enrique Estévez,male,1983-07-12,11,,,Enrique Eloy Estevez.jpg,Enrique Estévez
Q107746592,Carlos Gutiérrez,male,1953-10-27,11,,,Carlos Mario Gutiérrez.png,Carlos Gutiérrez (Argentine politician)
Q107802947,Nicolás Rodríguez Saá,male,1984-05-10,11,,,Nicolás Marcelo Rodríguez Saa.png,Nicolás Rodríguez Saá
Q108013737,Maximiliano Gabriel Gregorio Cernadas,male,1960-03-17,11,,,,
Q108028101,Federico Frigerio,male,1987-04-05,11,,,DSC 0121-2 (2).jpg,Federico Frigerio
Q108101212,Francisco Guevara,male,1992-03-18,11,,,Francisco Alejandro Guevara Olivera.png,Francisco Guevara
Q108165085,Carlos Zapata,male,1957-01-30,11,,,CarlosZapata2020.jpg,
Q108261189,Jorge Sarghini,male,1953-06-11,11,,,Jorge Emilio Sarghini.png,Jorge Sarghini
Q108299590,Dante López Rodríguez,male,1969-12-13,11,,,Dante Edgardo López Rodríguez.png,Dante López Rodríguez
Q108305550,Aldo Leiva,male,1963-01-10,11,,,Aldo Adolfo Leiva.png,Aldo Leiva
Q108322391,Nancy Aracely Sand Giorasi,female,1964-01-04,11,,,Nancy Sand.png,Nancy Sand
Q108324373,María Rosa Martínez,female,1955-09-29,11,,,María Rosa Martínez.png,María Rosa Martínez
Q108373971,Susana Graciela Landriscini,female,1952-05-16,11,,,Susana Graciela Landriscini.png,Graciela Landriscini
Q108377000,Luis Di Giacomo,male,1954-04-29,11,,,Luis Di Giácomo.png,Luis Di Giacomo
Q108386730,Martín Berhongaray,male,1978-03-06,11,,,Martín Antonio Berhongaray.png,Martín Berhongaray
Q108401294,Liliana Patricia Yambrún,female,1957-10-13,11,,,Liliana Patricia Yambrun.png,Liliana Yambrún
Q108425883,Eduardo Gabriel Fernández,male,1952-06-09,11,,,Eduardo Gabriel Fernández.png,Eduardo Fernández (Argentine politician)
Q108426848,María Dolores Martínez,female,1978-05-16,11,,,María Dolores Martínez.png,Dolores Martínez
Q108438078,Alejandra Vucasovich,female,1958-01-28,11,,,María Alejandra Vucasovich.png,
Q108468366,Hernan Patino Mayer,male,1947-12-03,11,,,,
Q108468800,María Noemí Sosa,female,1950,9,,,,
Q108540459,Álvaro de Lamadrid,male,1972-02-05,11,,,Álvaro Héctor de Lamadrid.png,
Q108540628,Ricardo Antonio Guerra,male,1959-06-13,11,,,Ricardo Antonio Guerra senador.png,
Q108540638,Stella Maris Olalla,female,1943-03-07,11,,,Stella Maris Olalla.png,
