catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Lebanon,Member of the Parliament of Lebanon,Pierre Daccache,Q3384605,1972,2000,male,1928-12-11,2022-04-18,,
Lebanon,Member of the Parliament of Lebanon,Jean Obeid,Q3173769,1991-05-23,2005-05-20,male,1939-05-08,2021-02-08,Jean Obeid - 1988.jpg,Jean Obeid
Lebanon,Member of the Parliament of Lebanon,Michel Murr,Q1738970,1992,2021,male,1932-09-29,2021-01-31,,Michel Murr
Lebanon,Member of the Parliament of Lebanon,Muhammad Baydoun,Q251878,1992,2005,male,1952-02-05,2022-05-17,,Muhammad Baydoun
Lebanon,Member of the Parliament of Lebanon,Abdel Latif El Zein,Q2821159,1992,2009,male,1932-11-23,2019-05-26,Abdel Latif El Zein.jpg,Abdel Latif El Zein
Lebanon,Member of the Parliament of Lebanon,Farid Makari,Q3066903,1992,2005,male,1947-10-24,2022-08-17,,Farid Makari
Lebanon,Member of the Parliament of Lebanon,Fayez Ghosn,Q3455975,1992,2000,male,1950-06-28,2021-11-22,,Fayez Ghosn
Lebanon,Member of the Parliament of Lebanon,Robert Ghanem,Q3435215,1992-10-16,2018-05-21,male,1942-05-08,2019-02-10,,Robert Ghanem
Lebanon,Member of the Parliament of Lebanon,Rafic Hariri,Q192778,1992-10-20,2005-02-14,male,1944-11-01,2005-02-14,Rafic Hariri in 2001.jpg,Rafic Hariri
Lebanon,Member of the Parliament of Lebanon,Ahmad Karami,Q4695381,1996,2000,male,1944-02-28,2020-07-05,,Ahmad Karami
Lebanon,Member of the Parliament of Lebanon,Edgar Maalouf,Q3047466,2005,2009,male,1934-03-21,2018-12-28,,Edgar Maalouf
Lebanon,Member of the Parliament of Lebanon,Samir Frangieh,Q3470835,2005,2009,male,1945-04-12,2017-04-11,Paris - Salon du livre 2012 - Samir Frangié - 004.jpg,Samir Frangieh
Lebanon,Member of the Parliament of Lebanon,Saad Hariri,Q296771,2005-06-28,2022-05-21,male,1970-04-18,,Saad Hariri (cropped).jpg,Saad Hariri
Lebanon,Member of the Parliament of Lebanon,Edgar Maalouf,Q3047466,2009,2013,male,1934-03-21,2018-12-28,,Edgar Maalouf
Lebanon,Member of the Parliament of Lebanon,Ahmad Karami,Q4695381,2009,2020,male,1944-02-28,2020-07-05,,Ahmad Karami
Lebanon,Member of the Parliament of Lebanon,Dory Chamoun,Q1250858,2009-06-08,2018-05-22,male,1931-11-08,,,Dory Chamoun
Lebanon,Member of the Parliament of Lebanon,Sami Fatfat,Q56640421,2018-05,,male,1989,,,
Lebanon,Member of the Parliament of Lebanon,Paula Yacoubian,Q7154798,2018-05,2020-08-08,female,1976-04-04,,"Paula Yacoubian, It's About Time, MTV Lebanon - Feb 2, 2020.jpg",Paula Yacoubian
Lebanon,Member of the Parliament of Lebanon,Taymur Jumblatt,Q67846940,2018-05-06,,male,1982,,,Taymur Jumblatt
Lebanon,Member of the Parliament of Lebanon,Gebran Bassil,Q2737847,2018-05-22,,male,1970-06-21,,Lebanese Foreign Minister Gebran Bassil (cropped).jpg,Gebran Bassil
Lebanon,Member of the Parliament of Lebanon,Jean Obeid,Q3173769,2018-05-22,2021-02-08,male,1939-05-08,2021-02-08,Jean Obeid - 1988.jpg,Jean Obeid
