catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Mauritius,President,Prithvirajsing Roopun,Q77311543,2019-12-02,male,1959-05-24,,Prithvirajsing Roopun.png,Prithvirajsing Roopun
Mauritius,Vice President,Eddy Boissezon,Q77334982,2019-12-02,male,1952-03,,,Eddy Boissézon
Mauritius,Prime Minister,Pravind Jugnauth,Q3401447,2017-01-23,male,1961-12-25,,Pravind Jugnauth.jpg,Pravind Jugnauth
Mauritius,Vice Prime Minister,Leela Devi Dookhun,Q6516249,2019-11-12,female,1961-04-16,,,Leela Devi Dookhun
Mauritius,Vice Prime Minister,Mohammad Anwar Husnoo,Q85854164,2019-11-12,male,,,,
Mauritius,Vice Prime Minister,Louis Obeegadoo,Q78788683,2020-06-25,male,1961-05-18,,,
Mauritius,Minister of Agro-Industry and Food Security,Maneesh Gobin,Q107043086,2019-11-12,male,,,,
Mauritius,Minister of Arts and Cultural Heritage,Avinash Teeluck,Q109908422,2019-11-12,male,,,,
Mauritius,"Minister of Blue Economy, Marine Resources, Fisheries and Shipping",Sudheer Maudhoo,Q109908137,2019-11-12,male,,,,
Mauritius,Minister of Commerce and Consumer Protection,Soodesh Satkam Callichurn,Q107021905,2021-02-11,male,,,,
Mauritius,"Minister of Defence, Home Affairs and External Communications",Pravind Jugnauth,Q3401447,2019-11-12,male,1961-12-25,,Pravind Jugnauth.jpg,Pravind Jugnauth
Mauritius,"Minister of Education, Tertiary Education, Science and Technology",Leela Devi Dookhun,Q6516249,2019-11-12,female,1961-04-16,,,Leela Devi Dookhun
Mauritius,Minister of Energy and Public Utilities,Georges Pierre Lesjongard,Q109908425,2020-06-25,male,,,,
Mauritius,"Minister of Environment, Solid Waste Management and Climate Change",Kavy Ramano,Q98228558,2019-11-12,male,,,,
Mauritius,"Minister of Finance, Economic Planning and Development",Renganaden Padayachy,Q85854539,2019-11-12,male,1971-02-07,,,Renganaden Padayachy
Mauritius,Minister of Financial Services and Good Governance,Mahen Kumar Seeruttun,Q109908401,2019-11-12,male,,,,
Mauritius,Minister of Foreign Affairs,Alan Ganoo,Q15733912,2019-11-12,male,1951-01-17,,Alan Ganoo.jpg,Alan Ganoo
Mauritius,Minister of Gender Equality and Family Welfare,Kalpana Devi Koonjoo-Shah,Q109908276,2019-11-12,female,,,,
Mauritius,Minister of Health and Wellness,Kailesh Jagutpal,Q98915763,2019-11-12,male,1969-11-01,,,Kailesh Jagutpal
Mauritius,Minister of Housing and Land Use Planning,Louis Obeegadoo,Q78788683,2019-11-12,male,1961-05-18,,,
Mauritius,"Minister of Industrial Development, SMEs and Cooperatives",Soomilduth Bholah,Q107013878,2019-11-12,male,,,,
Mauritius,"Minister of Information Technology, Communication and Innovation",Darsanand Balgobin,Q109908150,2019-11-12,male,,,,
Mauritius,"Minister of Labour, Human Resource Development and Training",Soodesh Satkam Callichurn,Q107021905,2019-11-12,male,,,,
Mauritius,Minister of Land Transport and Light Rail,Alan Ganoo,Q15733912,2019-11-12,male,1951-01-17,,Alan Ganoo.jpg,Alan Ganoo
Mauritius,Minister of Local Government and Disaster Risk Management,Mohammad Anwar Husnoo,Q85854164,2019-11-12,male,,,,
Mauritius,Minister of National Infrastructure and Community Development,Mahendranuth Sharma Hurreeram,Q109908127,2019-11-12,male,,,,
Mauritius,"Minister of Public Service, Administrative and Institutional Reforms",Teeruthraj Hurdoyal,Q107043473,2019-11-12,male,,,,
Mauritius,"Minister for Rodrigues, Outer Islands and Territorial Integrity",Pravind Jugnauth,Q3401447,2019-11-12,male,1961-12-25,,Pravind Jugnauth.jpg,Pravind Jugnauth
Mauritius,"Minister of Social Integration, Social Security and National Solidarity",Fazila Jeewa-Daureeawoo,Q80207081,2019-11-12,female,,,,Fazila Jeewa-Daureeawoo
Mauritius,Minister of Tourism,Louis Obeegadoo,Q78788683,2020-06-25,male,1961-05-18,,,
Mauritius,"Minister of Youth Empowerment, Sports and Recreation",Jean Christophe Stephan Toussaint,Q109908412,2019-11-12,male,,,,
Mauritius,Attorney General,Maneesh Gobin,Q107043086,2019-11-12,male,,,,
Mauritius,Speaker of the National Assembly,Sooroojdev Phokeer,Q109908494,2019-11-21,male,1951,,,
Mauritius,Governor of the Central Bank,Harvesh Seegolam,Q109908528,2020-03-01,male,,,,
