id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q101054208,Kitlang Kabua,female,1991-06-26,11,,,,Kitlang Kabua
Q109867463,Bruce Bilimon,male,,,,,Bruce Bilimon Health Minister of the Marshall Islands (51666533397) (at COP26).jpg,
Q110030473,Sandy Alfred,,,,,,,
Q110030503,Alfred Alfred Jr.,,,,,,,
Q110030514,Jemi Nashion,male,,,,,,
Q110030533,Jiba B. Kabua,male,,,,,,
Q110030889,Brenson Wase,male,,,,,,
Q1131432,Ruben Zackhras,male,1947-12-04,11,2019-01-01,11,Ruben Zackhras (cropped).jpg,Ruben Zackhras
Q12911,Christopher Loeak,male,1952-11-11,11,,,Christopher Loeak portrait.PNG,Christopher Loeak
Q12912,Jurelang Zedkaia,male,1950-07-13,11,2015-10-07,11,Jurelang Zedkaia.gif,Jurelang Zedkaia
Q12913,Litokwa Tomeing,male,1939-10-14,11,2020-10-12,11,Litokwa Tomeing.jpg,Litokwa Tomeing
Q12914,Kessai Note,male,1950-08-07,11,,,Kessai Note 2005.jpg,Kessai Note
Q12917,Imata Kabua,male,1943-05-20,11,2019-09-18,11,Imata Kabua.jpg,Imata Kabua
Q1637473,John Silk,male,1956-09-15,11,,,2019-09-27 John M. Silk.jpg,
Q20090884,Hilda C. Heine,female,1951-04-06,11,,,Hilda Heine 20171030.jpg,Hilda Heine
Q20658229,David Kabua,male,1951-05-26,11,,,"David Kabua, 2021.jpg",David Kabua
Q21968142,Casten Nemra,male,1971-07-29,11,,,Casten Nemra.jpg,Casten Nemra
Q23416906,Kenneth Kedi,male,1971,9,,,Kenneth Kedi 20171031.jpg,Kenneth Kedi
Q94977219,Donald Capelle,male,,,,,1011129馬英九總統接見馬紹爾群島共和國國會議長卡斐樂（Donald Capelle）伉儷暨參議員諾特（Kessai Note）伉儷.jpg,Donald Capelle
