catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Palau,President,Surangel Whipps Jr.,Q26703072,2021-01-21,male,1968-08-09,,Surangel Whipps Jr..jpg,Surangel Whipps Jr.
Palau,Vice President,Jerrlyn Uduch Sengebau Senior,Q42705716,2021-01-21,female,1965,,"Uduch Sengebau Senior, 2021.jpg",Uduch Sengebau Senior
Palau,"Minister of Agriculture, Fisheries, and the Environment",Steven Victor,Q114457601,2021-07,male,,,,
Palau,Minister of Education,Dale Jenkins,Q114457578,2021-07,male,,,,
Palau,Minister of Finance,Kaleb Udui Jr,Q114457574,2021-02-08,male,,,,
Palau,Minister of Health,Gaafar Uherbelau,Q114457585,2021-11,male,,,,
Palau,"Minister of Human Resources, Culture, Tourism and Development",Ngirai Tmetuchl,Q114457595,2021-05,male,,,,
Palau,Minister of Justice,Jerrlyn Uduch Sengebau Senior,Q42705716,2021-07-21,female,1965,,"Uduch Sengebau Senior, 2021.jpg",Uduch Sengebau Senior
Palau,Minister of Public Infrastructure and Industries,Charles Obichang,Q114457563,2021-02-07,male,,,,
Palau,Minister of State,Gustav Aitaro,Q113581829,2021-09-03,male,,,,
Palau,Speaker of the House of Delegates,Sabino Anastacio,Q108454845,2013-01,male,,,,Sabino Anastacio
Palau,President of the Senate,Hokkons Baules,Q5878180,2020-01,male,1948-06-07,,,Hokkons Baules
