id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100287048,Karen Malcolm,female,1963,9,,,,Karen Malcolm
Q105962944,Erwin Jay Saunders,male,,,,,,Erwin Jay Saunders
Q107454703,Edwin Astwood,male,1973-08-24,11,,,,Edwin Astwood
Q109776454,Gordon Burton,male,,,,,,
Q109776506,Rachel Marshall Taylor,female,,,,,,
Q109776513,Otis Chuck Morris,male,,,,,,
Q109776532,Jamell Rayan Robinson,male,,,,,,
Q109776615,Arlington Alexander Musgrove,male,,,,,,
Q110408217,Martin Stanley,male,1948,9,,,,
Q115179061,Shaun David Malcolm,male,,,,,,
Q1581292,Peter Beckingham,male,1949-03-13,11,,,Peter Beckingham.jpg,Peter Beckingham
Q19664905,Josephine Connolly,female,1959,9,,,,Josephine Connolly
Q23762586,Anya Williams,female,1980,9,,,Deputy Governor Anya Williams.jpg,Anya Williams
Q3314428,Michael Misick,male,1966-02-02,11,,,Michael Misick 2008 (cropped).png,Michael Misick
Q3365174,Gordon Wetherell,male,1948-11-11,11,,,Governor Gordon Wetherell (5011436688).jpg,Gordon Wetherell
Q3556435,Richard Tauwhare,male,1959-11-01,11,,,,Richard Tauwhare
Q3561699,Galmo Williams,male,1966-02-02,11,,,,Galmo Williams
Q42537719,Rhondalee Braithwaite-Knowles,female,,,,,,Rhondalee Braithwaite-Knowles
Q4352464,Ric Todd,male,1959-08-29,11,,,Ric Todd.jpg,Ric Todd
Q4700892,Akierra Missick,female,1983,9,,,Hon. Akierra Mary Deanne Missick.jpg,Akierra Missick
Q5200013,Cynthia Astwood,female,1946-10-09,11,,,,Cynthia Astwood
Q5262064,Derek Hugh Taylor,male,1951-10-01,11,,,,Derek Hugh Taylor
Q56808524,John Freeman,male,1951-03-25,11,,,Argentina- John Freeman (8473848056).jpg,John Freeman (diplomat)
Q6197568,Jim Poston,male,1945-06-19,11,2007-10-13,11,,Jim Poston
Q6242722,John Kelly,male,1941-06-25,11,,,,John Kelly (diplomat)
Q6732907,Mahala Wynns,female,1948-10-04,11,,,,Mahala Wynns
Q6820915,Mervyn Jones,male,1942-11-23,11,,,,Mervyn Jones
Q7378029,Rufus Ewing,male,1968,9,,,Rufus Ewing 2013 (cropped).jpg,Rufus Ewing
Q7489886,Sharlene Cartwright-Robinson,female,1971-09-04,11,,,Sharlene Cartwright-Robinson.jpg,Sharlene Cartwright-Robinson
Q7972058,Washington Misick,male,1950-03-13,11,,,Premier Washington Misick in Belize (cropped).jpg,Washington Misick
Q89296347,Nigel Dakin,male,1964-02-28,11,,,Nigel Dakin photo 1.jpg,Nigel Dakin
