catalog,id,name,relationship,relative,relativename
Azerbaijan,Q112651,Polad Bulbuloghlu,father,Q1131312,Bulbul
Azerbaijan,Q112651,Polad Bulbuloghlu,mother,Q12835443,Adelaida Memmedova
Azerbaijan,Q12839554,Flora Qasımova,relative,Q16370201,Mirzə Məhəmməd Axundzadə
Azerbaijan,Q12839554,Flora Qasımova,spouse,Q4295621,"Мирзоев, Ширин Вели оглы"
Azerbaijan,Q12839846,Govhar Bakhshaliyeva,father,Q18236290,Bakhshali Bakhshaliyev
Azerbaijan,Q12839846,Govhar Bakhshaliyeva,spouse,Q11733924,Kamal Abdullayev
Azerbaijan,Q12840326,Hicran Hüseynova,father,Q16369243,Kamran Hüseynov
Azerbaijan,Q12840703,Jalə Əliyeva,mother,Q12843450,Nurəngiz Gün
Azerbaijan,Q12847503,Xanhüseyn Kazımlı,child,Q61122100,Fəxri Kazımov
Azerbaijan,Q157451,Heydar Aliyev,child,Q16374092,Sevil Aliyeva
Azerbaijan,Q157451,Heydar Aliyev,child,Q57371,Ilham Aliyev
Azerbaijan,Q157451,Heydar Aliyev,father,Q55201697,Alirza Aliyev
Azerbaijan,Q157451,Heydar Aliyev,spouse,Q4062333,Zarifa Aliyeva
Azerbaijan,Q16364940,Aytən Mustafayeva,spouse,Q6580556,Rovshan Mustafayev
Azerbaijan,Q16366053,Cavid Qurbanov,father,Q12844766,Qanbar Shamshiroglu
Azerbaijan,Q16367961,Fəttah Heydərov,child,Q4134808,Kamaladdin Heydarov
Azerbaijan,Q16374557,Safar Mehdiyev,father,Q21107177,Мехтиев Мамед Асад оглы
Azerbaijan,Q19713709,Javanshir Feyziyev,child,Q110768791,Orkhan Feyziyev
Azerbaijan,Q19713709,Javanshir Feyziyev,relative,Q110768811,Elman Javanshir
Azerbaijan,Q19713709,Javanshir Feyziyev,spouse,Q110768780,Parvana Feyziyeva
Azerbaijan,Q19715508,Rovshan Rzayev,father,Q12849665,Şükür Rzayev
Azerbaijan,Q2047294,Aydin Mirzazade,father,Q16375284,Təmkin
Azerbaijan,Q20560414,Mahir Abbaszadə,sibling,Q12848234,Zahir Abbas
Azerbaijan,Q24176171,Elmira Akhundova,spouse,Q12844912,Ramiz Axundov
Azerbaijan,Q28527862,Kamran Nəbizadə,father,Q23685210,Telman Nəbiyev
Azerbaijan,Q4062335,Araz Əlizadə,father,Q23684585,Məmməd Mübariz Əlizadə
Azerbaijan,Q4130889,Isa Habibbayli,child,Q20565379,Ərəstü Həbibbəyli
Azerbaijan,Q4134808,Kamaladdin Heydarov,child,Q12846361,Tale Heydarov
Azerbaijan,Q4134808,Kamaladdin Heydarov,father,Q16367961,Fəttah Heydərov
Azerbaijan,Q4167611,Ziyad Aliabbas oglu Samadzade,child,Q16364871,Aygun Samedzade
Azerbaijan,Q4670613,Abulfaz Garayev,father,Q12842459,Mursal Garayev
Azerbaijan,Q5018584,Sabir Rustamkhanli,spouse,Q16375290,Tənzilə Rüstəmxanlı
Azerbaijan,Q57371,Ilham Aliyev,child,Q106103307,Hejdar Aliyev
Azerbaijan,Q57371,Ilham Aliyev,child,Q23683242,Arzu Aliyeva
Azerbaijan,Q57371,Ilham Aliyev,child,Q298532,Leyla Aliyeva
Azerbaijan,Q57371,Ilham Aliyev,father,Q157451,Heydar Aliyev
Azerbaijan,Q57371,Ilham Aliyev,mother,Q4062333,Zarifa Aliyeva
Azerbaijan,Q57371,Ilham Aliyev,sibling,Q16374092,Sevil Aliyeva
Azerbaijan,Q57371,Ilham Aliyev,spouse,Q671930,Mehriban Aliyeva
Azerbaijan,Q57549,Vasif Talibov,child,Q111508994,Seymur Talibov
Azerbaijan,Q57549,Vasif Talibov,child,Q97688367,Rza Talibov
Azerbaijan,Q57618,Artur Rasizade,father,Q12846346,Tahir Rasizadə
Azerbaijan,Q58083,Elmar Mammadyarov,father,Q4279892,Maharram Mammadyarov
Azerbaijan,Q64739163,Ali Naghiyev,child,Q89188278,Ilham Nagiyev
Azerbaijan,Q64739163,Ali Naghiyev,sibling,Q61122496,Mahirə Nağıqızı
Azerbaijan,Q671930,Mehriban Aliyeva,child,Q23683242,Arzu Aliyeva
Azerbaijan,Q671930,Mehriban Aliyeva,child,Q298532,Leyla Aliyeva
Azerbaijan,Q671930,Mehriban Aliyeva,father,Q4347519,Arif Pashayev
Azerbaijan,Q671930,Mehriban Aliyeva,mother,Q4200118,Aida Imanguliyeva
Azerbaijan,Q671930,Mehriban Aliyeva,spouse,Q57371,Ilham Aliyev
Azerbaijan,Q84818043,Elnur M. Allahverdiyev,father,Q110104112,Marat Allahverdiyev
Azerbaijan,Q93356661,Nizami Səfərov,sibling,Q16371792,Niyazi Səfərov
Azerbaijan,Q96002133,Faraj Guliyev,child,Q100165763,Mətin Quliyev
