catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Samoa,O le Ao o le Malo,Va'aletoa Sualauvi II,Q32014514,2017-07-21,male,1947-04-29,,Va'aleto'a Sualauvi II profile (cropped).png,Tuimalealiʻifano Vaʻaletoʻa Sualauvi II
Samoa,Prime Minister,Fiamē Naomi Mataʻafa,Q5446290,2021-05-24,female,1957-04-29,,Fiame Naomi Mataafa (portrait).jpg,Fiamē Naomi Mataʻafa
Samoa,Deputy Prime Minister,Tuala Iosefo Ponifasio,Q106459092,2021-05-24,male,,,,Tuala Tevaga Iosefo Ponifasio
Samoa,Minister of Agriculture,Leuatea Polataivao,Q16734600,2021-05-24,male,,,Laaulialemalietoa Leuatea Polataivao Fosi Schmidt.jpg,Laaulialemalietoa Leuatea Polataivao
Samoa,"Minister of Commerce, Industry and Labour",Faumuina Asi Pauli Wayne Fong,Q97058993,2021-05-24,male,,,,Faumuina Asi Pauli Wayne Fong
Samoa,Minister of Communications and Information Technology,Toelupe Poumulinuku Onesemo,Q106513242,2021-05-24,male,,,,Toelupe Poumulinuku Onesemo
Samoa,"Minister of Education, Sports and Culture",Seuula Ioane,Q106998722,2021-05-24,male,,,,Seuula Ioane
Samoa,Minister of Finance,Mulipola Anarosa Ale Molioo,Q106967476,2021-05-24,female,,,,Mulipola Anarosa Ale Molioo
Samoa,Minister of Health,Valasi Toogamaga Tafito,Q103625196,2021-05-24,male,,,,Valasi Toogamaga Tafito
Samoa,Minister of Justice and Courts Administration,Matamua Vasati Pulufana,Q106998729,2021-05-24,female,,,,Matamua Vasati Pulufana
Samoa,Minister for Natural Resources and Environment,Toeolesulusulu Cedric Schuster,Q102969894,2021-10-20,male,,,,Toeolesulusulu Cedric Schuster
Samoa,Minister of Police and Prisons,Lefau Harry Schuster,Q16731362,2021-05-24,male,,,,Lefau Harry Schuster
Samoa,Minister of Tourism,Toeolesulusulu Cedric Schuster,Q102969894,2021-10-20,male,,,,Toeolesulusulu Cedric Schuster
Samoa,"Minister of Women, Community, and Social Development",Leota Laki Lamositele,Q107010422,2021-05-24,male,,,,Leota Laki Lamositele
Samoa,"Minister of Works, Transport and Infrastructure",Afoa Vaai,Q97186497,2021-05-24,male,,,,Olo Fiti Vaai
Samoa,Speaker of the Legislative Assembly,Papali’i Li’o Taeu Masipau,Q103648797,2021-05-24,male,1953,,,Papali’i Li’o Taeu Masipau
Samoa,Attorney General,Su'a Hellene Wallwork,Q109706996,2021-09-08,female,,,,
Samoa,Governor of the Central Bank,Atalina Enari,Q11959476,2011-08,female,,,,
