catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Niger,President,Mohamed Bazoum,Q3318398,2021,male,1960-01-01,,Mohamed Bazoum (cropped).jpg,Mohamed Bazoum
Niger,Prime Minister,Ouhoumoudou Mahamadou,Q7110324,2021-04-03,male,1954,,Ouhmoudou Mahamadou.png,Ouhoumoudou Mahamadou
Niger,Minister of Agriculture,Alambedji Abba Issa,Q110537713,2021-04-07,,,,,
Niger,Minister of Commerce,Alkache Alhada,Q101041532,2021-11-29,male,,,,
Niger,Minister of Communication,Mahamadou Laouali Dan Dano,Q114491381,2022-04-23,male,,,,
Niger,Minister of Culture,Mohamed Hamid,Q110537755,2021-04-07,male,,,,
Niger,Minister of Employment and Social Protection,Ibrahim Boukary,Q110537817,2021-04-07,,,,,
Niger,Minister of Energy,Ibrahim Yacouba,Q15819843,2022-04-23,male,1971-08-08,,Ibrahim Yacouba 2014.jpg,Ibrahim Yacouba
Niger,Minister of the Environment,Garama Saratou Rabiou Inoussa,Q110537807,2021-04-07,female,1977-09-03,,,
Niger,Minister of Equipment,Gado Sabo Moctar,Q110537709,2021-11-29,,,,,
Niger,Minister of Finance,Ahmat Jidoud,Q106424171,2021-04-07,male,1980-01-01,,,
Niger,Minister of Foreign Affairs,Hassoumi Massoudou,Q5680106,2021-04-07,male,1957-10-22,,Hassoumi Massoudou.jpg,Hassoumi Massaoudou
Niger,Minister of Higher Education,Mamoudou Djibo,Q110537643,2021-04-07,,,,,
Niger,Minister of Humanitarian Action and Disaster Management,Laouan Magagi,Q23062948,2021-04-07,male,1960,,,
Niger,Minister of Hydraulics,Adamou Mahaman,Q110537795,2021-04-07,,,,,
Niger,Minister of Industry and Youth Entrepreneurship,Djibo Salamatou Gourouza Magagi,Q59395832,2021-11-29,female,,,Salamatou Gourouza Djibo (3).jpg,Djibo Salamatou Gourouza Magagi
Niger,Minister of the Interior,Hamadou Adamou Souley,Q110537610,2021-11-29,,,,,
Niger,Minister of Justice,Ikta Abdoulaye Mohamed,Q110537896,2021-11-29,,,,,
Niger,Minister of Livestock,Tidjani Idrissa Abdoulkadri,Q110537680,2021-04-07,,,,,
Niger,Minister of Mines,Ousseini Hadizatou Yacouba,Q110537651,2021-04-07,,,,,
Niger,Minister of National Defence,Alkassoum Indattou,Q110537624,2021-04-07,,,,,
Niger,Minister of National Education,Ibrahim Natatou,Q113787772,2022-05-04,male,1962,,,
Niger,"Minister of Petroleum, Energy, and Renewable Energies",Mahamane Sani Mahamadou,Q109043897,2021-04-07,male,,,Mahamane Sani Mahamadou 2021.jpg,
Niger,Minister of Planning,Abdou Rabiou,Q110537732,2021-04-07,,,,,
Niger,Minister of Post and New Information Technologies,Hassane Barazé Moussa,Q104524502,2021-04-07,male,1968-05-07,,,
Niger,Minister for the Promotion of Women,Allahoury Aminata Zourkaleini,Q110537782,2021-04-07,,,,,
Niger,Minister of Public Health,Illiassou Idi Mainassara,Q110537647,2021-04-07,,,,,
Niger,Minister of Public Service,Hadiza Douara Kafougou,Q110537922,2021-11-29,,,,,
Niger,Minister of Regional Planning,Maman Ibrahim Mahaman,Q110537764,2021-04-07,male,,,,
Niger,"Minister of Town Planning, Housing and Sanitation",Maïzoumbou Laoual Amadou,Q110537726,2021-04-07,,,,,
Niger,Minister of Transport,Oumarou Alma,Q99823830,2021-04-07,male,1951-06-07,,Oumarou Alma 2015.jpg,
Niger,Minister of Vocational Training,Kassoum Mamane Moctar,Q1735274,2021-04-07,male,1978-10-16,,,
Niger,Minister of Youth and Sport,Sekou Doro Adamou,Q109044148,2021-04-07,male,,,,
Niger,Minister of State to the Presidency,Rhissa Ag Boula,Q3429514,2021-04-07,male,1957,,,Rhissa Ag Boula
Niger,Minister Delegate in charge of African Integration,Youssouf Mohamed Almouctar,Q114488544,2021-04-07,,,,,
Niger,Minister Delegate in charge of the Budget,Tchousso Ramatou Oumarou Tchiani,Q114491655,2022-04-23,male,,,,
Niger,Minister Delegate in charge of Decentralization,Dardaou Zaneidou,Q114488458,2021-04-07,male,,,,
Niger,President of the National Assembly,Seyni Oumarou,Q703987,2021-03-23,male,1950-08-09,,Seyni Oumarou (cropped).png,Seyni Oumarou
Niger,Chief of General Staff,Salifou Mody,Q30336039,2020,male,1962-10-18,,,
