catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Germany,President,Frank-Walter Steinmeier,Q76658,2017-03-19,male,1956-01-05,,Frank-Walter Steinmeier Feb 2014 (cropped).jpg,Frank-Walter Steinmeier
Germany,Chancellor,Olaf Scholz,Q61053,2021-12-08,male,1958-06-14,,Olaf Scholz 2021 cropped.jpg,Olaf Scholz
Germany,Vice-Chancellor,Robert Habeck,Q109943,2021-12-08,male,1969-09-02,,2021-12-07 Unterzeichnung des Koalitionsvertrages der 20. Wahlperiode des Bundestages by Sandro Halank–018 (cropped).jpg,Robert Habeck
Germany,"Minister for the Environment, Nature Conservation and Nuclear Safety",Steffi Lemke,Q1502854,2021-12-08,female,1968-01-19,,"Lemke, Steffi-0969.jpg",Steffi Lemke
Germany,Minister of Defence,Christine Lambrecht,Q1083648,2021-12-08,female,1965-06-19,,Christine Lambrecht 05.jpg,Christine Lambrecht
Germany,Minister for Economic Affairs and Climate Action,Robert Habeck,Q109943,2021-12-08,male,1969-09-02,,2021-12-07 Unterzeichnung des Koalitionsvertrages der 20. Wahlperiode des Bundestages by Sandro Halank–018 (cropped).jpg,Robert Habeck
Germany,Minister of Economic Cooperation and Development,Svenja Schulze,Q1407342,2021-12-08,female,1968-09-29,,"2493ri SPD, Svenja Schulze.jpg",Svenja Schulze
Germany,Minister of Education and Research,Bettina Stark-Watzinger,Q39080194,2021-12-08,female,1968-05-12,,2018-05-10 Bettina Stark-Watzinger-7710.jpg,Bettina Stark-Watzinger
Germany,"Minister of Family Affairs, Senior Citizens, Women and Youth",Anne Spiegel,Q565807,2021-12-08,female,1980-12-15,,2016-11-17 - Anne Spiegel - 0545.jpg,Anne Spiegel
Germany,Minister of Finance,Christian Lindner,Q85806,2021-12-08,male,1979-01-07,,2020-02-14 Christian Lindner (Bundestagsprojekt 2020) by Sandro Halank–2.jpg,Christian Lindner
Germany,Minister of Food and Agriculture,Cem Özdemir,Q12839,2021-12-08,male,1965-12-21,,Cem Özdemir MdB (cropped).jpg,Cem Özdemir
Germany,Minister for Foreign Affairs,Annalena Baerbock,Q564328,2021-12-08,female,1980-12-15,,Annalena Baerbock (square).jpg,Annalena Baerbock
Germany,Minister of Health,Karl Lauterbach,Q105676,2021-12-08,male,1963-02-21,,MJK 67610 Karl Lauterbach (Bundestag 2020).jpg,Karl Lauterbach
Germany,"Minister of Housing, Urban Development, and Construction",Klara Geywitz,Q1744408,2021-12-08,female,1976-02-18,,16-03-09-Klara-Geywitz RR26591.jpg,Klara Geywitz
Germany,Minister of Justice,Marco Buschmann,Q1893672,2021-12-08,male,1977-08-01,,2021-12-07 Unterzeichnung des Koalitionsvertrages der 20. Wahlperiode des Bundestages by Sandro Halank–112.jpg,Marco Buschmann
Germany,Minister of Labour and Social Affairs,Hubertus Heil,Q71534,2018-03-14,male,1972-11-03,,2020-07-02 Bundesminister Hubertus Heil by OlafKosinsky MG 1922.jpg,Hubertus Heil
Germany,Minister of the Interior and for Community,Nancy Faeser,Q1288810,2021-12-08,female,1970-07-13,,2019-01-18 Konstituierende Sitzung Hessischer Landtag SPD Faeser 3863 (cropped).jpg,Nancy Faeser
Germany,Minister for Special Affairs,Wolfgang Schmidt,Q18633046,2021-12-08,male,1970-09-23,,Wolfgang Schmidt 2016 (cropped).jpg,Wolfgang Schmidt (politician)
Germany,Minister of Transport and Digital Infrastructure,Volker Wissing,Q1278715,2021-12-08,male,1970-04-22,,Volker Wissing-2617.jpg,Volker Wissing
Germany,Head of the Chancellery,Wolfgang Schmidt,Q18633046,2021-12-08,male,1970-09-23,,Wolfgang Schmidt 2016 (cropped).jpg,Wolfgang Schmidt (politician)
Germany,President of the Bundesrat,Bodo Ramelow,Q104678,2021-11-01,male,1956-02-16,,2019-10-27 Wahlabend Thüringen by Sandro Halank–57.jpg,Bodo Ramelow
Germany,President of the Bundestag,Bärbel Bas,Q1019016,2021-10-26,female,1968-05-03,,2014-09-12 - Bärbel Bas MdB - 8726 (cropped).jpg,Bärbel Bas
Germany,President of the Bundesbank,Jens Weidmann,Q693829,2011-05-01,male,1968-04-20,,"Dr Jens Weidmann, President of the Deutsche Bundesbank (7024162425).jpg",Jens Weidmann
Germany,Inspector General of the Bundeswehr,Eberhard Zorn,Q1279538,2018-04-19,male,1960-02-19,,Eberhard Zorn 180919-D-PB383-004 (44066821474).jpg,Eberhard Zorn
Germany,Governing Mayor of Berlin,Michael Müller,Q102844,2014-12-11,male,1964-12-09,,2017-11-16 Michael Müller (Wiki Loves Parliaments 2017 in Berlin) by Sandro Halank.jpg,"Michael Müller (politician, born 1964)"
