catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Faroe Islands,Prime Minister,Aksel V. Johannesen,Q556712,2022-12-22,male,1972-11-08,,Aksel V Johannesen 2015.JPG,Aksel V. Johannesen
Faroe Islands,Deputy Prime Minister,Høgni Hoydal,Q567780,2022-12-22,male,1966-03-28,,Hogni hoydal.jpg,Høgni Hoydal
Faroe Islands,Minister of Culture,Sirið Stenberg,Q12000640,2022-12-22,female,1968-05-26,,Sirid Stenberg 2014.JPG,Sirið Stenberg
Faroe Islands,Minister of Education,Djóni Nolsøe Joensen,Q21075007,2022-12-22,male,1972-08-21,,,
Faroe Islands,Minister of Environment,Ingilín Didriksen Strøm,Q67077020,2022-12-22,female,1991-08-22,,,
Faroe Islands,Minister of Finance,Ruth Vang,Q21208486,2022-12-22,female,1966-04-05,,,
Faroe Islands,Minister of Health,Margit Stórá,Q115820081,2022-12-22,female,1971-01-06,,,
Faroe Islands,Minister of Fisheries,Dennis Holm,Q3814196,2022-12-22,male,1972-05-02,,Dennis Holm 2014.JPG,
Faroe Islands,Minister of Foreign Affairs,Høgni Hoydal,Q567780,2022-12-22,male,1966-03-28,,Hogni hoydal.jpg,Høgni Hoydal
Faroe Islands,Minister of Internal Affairs,Bjarni Kárason Petersen,Q25637523,2022-12-22,male,1994-08-14,,Bjarni Kárason Petersen.jpg,
Faroe Islands,Minister of Trade and Industry,Høgni Hoydal,Q567780,2022-12-22,male,1966-03-28,,Hogni hoydal.jpg,Høgni Hoydal
Faroe Islands,Speaker of the Løgting,Bjørt Samuelsen,Q804182,2022-12-22,female,1965-03-02,,Bjørt Samuelsen 2015.JPG,Bjørt Samuelsen
Faroe Islands,Mayor of Tórshavn,Heðin Mortensen,Q331777,2021-01-01,male,1946-04-07,,Hedin Mortensen Mayor of Torshavn.JPG,Heðin Mortensen
