catalog,id,name,relationship,relative,relativename
World,Q100205,Jakob Graf zu Eltz,child,Q15088236,Johannes Eltz
World,Q100205,Jakob Graf zu Eltz,child,Q75296114,Karl Graf von und zu Eltz genannt Faust von Stromberg
World,Q100205,Jakob Graf zu Eltz,child,Q75296121,Michael Graf von und zu Eltz genannt Faust von Stromberg
World,Q100205,Jakob Graf zu Eltz,child,Q75296123,Georg Graf von und zu Eltz genannt Faust von Stromberg
World,Q100205,Jakob Graf zu Eltz,child,Q75296126,Lidvine Gräfin und Edle Herrin von und zu Eltz genannt Faust von Stromberg
World,Q100205,Jakob Graf zu Eltz,child,Q75296139,Maria Assunta Gräfin und Edle Herrin von und zu Eltz genannt Faust von Stromberg
World,Q100205,Jakob Graf zu Eltz,child,Q75296150,Christiane zu Eltz
World,Q100205,Jakob Graf zu Eltz,child,Q75296159,Johanna Gräfin und Edle Herrin von und zu Eltz genannt Faust von Stromberg
World,Q100205,Jakob Graf zu Eltz,child,Q75296165,Benedikta Gräfin und Edler Herr von und zu Eltz genannt Faust von Stromberg
World,Q100205,Jakob Graf zu Eltz,father,Q107274485,Karl Graf von Eltz gen. Faust von Stromberg
World,Q100205,Jakob Graf zu Eltz,mother,Q75322669,Marie Sophia Prinzessin zu Löwenstein-Wertheim-Rochefort
World,Q100205,Jakob Graf zu Eltz,spouse,Q75287835,Ladislaja Baronin Mayr von Melnhof
World,Q10294464,Helena Roseta,child,Q107019540,Filipa Roseta
World,Q10347591,Pedro Manuel da Cruz Roseta,child,Q107019540,Filipa Roseta
World,Q10652,Alex Salmond,mother,Q97971330,Mary Stewart Salmond
World,Q1082481,Per-Kristian Foss,spouse,Q4998925,Jan Erik Knarbakk
World,Q10853676,Marie Krarup,father,Q7666571,Søren Krarup
World,Q10853676,Marie Krarup,sibling,Q12321586,Katrine Winkel Holm
World,Q1091143,Anastasios Papaligouras,child,Q23645746,Léna Papaligoúra
World,Q1091143,Anastasios Papaligouras,father,Q12236394,Panagis Papaligoúras
World,Q1091143,Anastasios Papaligouras,spouse,Q26720202,Zaira Papaligouras
World,Q10985643,Humfrey Malins,sibling,Q14945562,Julian Malins
World,Q11686111,Andrzej Wielowieyski,child,Q115308618,Agnieszka Wielowieyska
World,Q11686111,Andrzej Wielowieyski,child,Q9209878,Dominika Wielowieyska
World,Q11686111,Andrzej Wielowieyski,father,Q106954701,Zbigniew Wielowieyski
World,Q11686111,Andrzej Wielowieyski,spouse,Q115305601,Zofia Wielowieyska
World,Q11749720,Krzysztof Szczerski,sibling,Q9153706,Andrzej Szczerski
World,Q11797866,Olga Krzyżanowska,spouse,Q16562808,Jerzy Krzyżanowski
World,Q1183377,Deirdre Clune,father,Q2073804,Peter Barry
World,Q11860,Silvio Berlusconi,child,Q18235147,Luigi Berlusconi
World,Q11860,Silvio Berlusconi,child,Q25210469,Eleonora Berlusconi
