catalog,id,name,relationship,relative,relativename
Japan,Q101137,Yasuo Fukuda,child,Q2506910,Tatsuo Fukuda
Japan,Q101137,Yasuo Fukuda,father,Q315584,Takeo Fukuda
Japan,Q101137,Yasuo Fukuda,mother,Q17277936,Mie Fukuda
Japan,Q101137,Yasuo Fukuda,spouse,Q73281,Kiyoko Fukuda
Japan,Q1132669,Koji Omi,child,Q11465449,Asako Omi
Japan,Q1133192,Hiroyuki Hosoda,father,Q11606067,Kichizō Hosoda
Japan,Q1133194,Eisuke Mori,father,Q11540239,Yoshihide Mori
Japan,Q1133463,Shizuka Kamei,sibling,Q1658180,Ikuo Kamei
Japan,Q11353993,Hiromi Mitsubayashi,father,Q11353992,Yatarō Mitsubayashi
Japan,Q11353993,Hiromi Mitsubayashi,sibling,Q7677346,Takashi Mitsubayashi
Japan,Q11364418,Katsuhito Nakajima,father,Q11364572,Mahito Nakajima
Japan,Q1141271,Yoshimasa Hayashi,father,Q5462919,Yoshirō Hayashi
Japan,Q11458035,Itsurō Terada,father,Q11458010,Jirō Terada
Japan,Q11458942,Masanobu Ogura,spouse,Q11476371,Mai Shimamoto
Japan,Q11463874,Sadatoshi Ozato,child,Q8049988,Yasuhiro Ozato
Japan,Q11465449,Asako Omi,father,Q1132669,Koji Omi
Japan,Q11467778,Shiori Yamao,partner,Q39315566,Rintaro Kuramochi
Japan,Q11467778,Shiori Yamao,spouse,Q38896351,Yasuo Yamao
Japan,Q11467981,Tsutomu Yamazaki,child,Q38278358,Yuiko Yamazaki
Japan,Q11467981,Tsutomu Yamazaki,father,Q11468180,Tatsuo Yamazaki
Japan,Q11472782,Kazumasa Okajima,father,Q11472788,Masayuki Okajima
Japan,Q11500493,Jūrō Saitō,father,Q11500588,Noboru Saitō
Japan,Q11518790,Tarō Kimura,father,Q11518804,Morio Kimura
Japan,Q11518790,Tarō Kimura,sibling,Q41770594,Jirō Kimura
Japan,Q11519999,Hiranao Honda,spouse,Q5100105,Chinami Nishimura
Japan,Q11553342,Katsuyuki Kawai,spouse,Q65557037,Anri Kawai
Japan,Q11556075,Jun Tsushima,father,Q2602573,Yūji Tsushima
Japan,Q11556075,Jun Tsushima,relative,Q291672,Yūko Tsushima
Japan,Q11556075,Jun Tsushima,relative,Q317685,Osamu Dazai
Japan,Q11565069,Shigeo Takii,sibling,Q11417129,Shunzō Waku
Japan,Q1156675,Kaoru Yosano,father,Q6143061,Shigeru Yosano
Japan,Q1156675,Kaoru Yosano,mother,Q11361940,Michiko Yosano
Japan,Q1156675,Kaoru Yosano,sibling,Q11361941,Tōru Yosano
Japan,Q1156675,Kaoru Yosano,sibling,Q11613322,Fumiko Yosano
Japan,Q11602573,Hiroyoshi Sasagawa,father,Q651048,Takashi Sasagawa
Japan,Q11604169,Ryūichi Yoneyama,spouse,Q11452963,Yuzuki Muroi
Japan,Q1161024,Taro Kono,father,Q186146,Yōhei Kōno
Japan,Q11610464,Takeshi Onaga,father,Q56226639,翁長助静
Japan,Q11610464,Takeshi Onaga,sibling,Q16336045,Sukehiro Onaga
Japan,Q11629931,Kosaburo Nishime,father,Q4661556,Junji Nishime
Japan,Q11629931,Kosaburo Nishime,sibling,Q11629933,Junshirō Nishime
Japan,Q11638274,Kiyoto Tsuji,spouse,Q11395735,Nana Ideta
Japan,Q11643484,Shunichi Tokura,father,Q6147666,Eiji Tokura
Japan,Q11643484,Shunichi Tokura,sibling,Q15899879,都倉亮
Japan,Q11643484,Shunichi Tokura,spouse,Q1622530,Reiko Oshida
Japan,Q11654965,Hirofumi Kado,partner,Q1655755,Yūko Nakagawa
Japan,Q11656611,Kaori Sakanaka,spouse,Q1372394,Tomohiro Ishikawa
Japan,Q11677237,Yasumasa Kakuma,father,Q28612177,Hisayasu Kakuma
Japan,Q11678114,Takahiro Kuroiwa,mother,Q11678134,Chizuko Kuroiwa
Japan,Q122465,Yoshihide Suga,father,Q99444726,Wasaburō Suga
Japan,Q122465,Yoshihide Suga,spouse,Q99519075,Mariko Suga
Japan,Q1280894,Naoki Inose,spouse,Q3544921,Yuki Ninagawa
Japan,Q1303796,Eikei Suzuki,spouse,Q3088221,Miho Takeda
Japan,Q130852,Jun'ichirō Koizumi,child,Q1036065,Kotaro Koizumi
Japan,Q130852,Jun'ichirō Koizumi,child,Q661410,Shinjirō Koizumi
