catalog,id,name,relationship,relative,relativename
Poland,Q1030376,Witold Sitarz,child,Q77259326,Emilia Sitarz
Poland,Q111574804,Sebastian Kęciek,spouse,Q111726938,Izabela Kęciek
Poland,Q1166062,Dariusz Rosati,child,Q2789894,Weronika Rosati
Poland,Q1166062,Dariusz Rosati,spouse,Q11836904,Teresa Rosati
Poland,Q11715253,Jacek Czaputowicz,spouse,Q113623430,Magdalena Sadowska-Czaputowicz
Poland,Q11718864,Jan Emeryk Rościszewski,father,Q55771269,Marcin Rościszewski
Poland,Q11719272,Jan Tombiński,spouse,Q107466227,Agnieszka Tombińska
Poland,Q11720924,Jarosław Lindenberg,sibling,Q9281948,Grzegorz Lindenberg
Poland,Q11727452,Joanna Lichocka,mother,Q9285403,Halina Lichocka
Poland,Q11749720,Krzysztof Szczerski,sibling,Q9153706,Andrzej Szczerski
Poland,Q11768474,Marek Sowa,sibling,Q11738343,Kazimierz Sowa
Poland,Q11769295,Marian Banaś,child,Q77248141,Jakub Banaś
Poland,Q11771436,Mateusz Morawiecki,child,Q105627506,Aleksandra Morawiecka
Poland,Q11771436,Mateusz Morawiecki,child,Q105627554,Jeremiah Morawiecki
Poland,Q11771436,Mateusz Morawiecki,child,Q105627560,Magdalena Morawiecka
Poland,Q11771436,Mateusz Morawiecki,child,Q105627563,Ignacy Morawiecki
Poland,Q11771436,Mateusz Morawiecki,father,Q548306,Kornel Morawiecki
Poland,Q11771436,Mateusz Morawiecki,sibling,Q105627516,Anna Morawiecka
Poland,Q11771436,Mateusz Morawiecki,spouse,Q45034900,Iwona Morawiecka
Poland,Q11781921,Mirosław Sawicki,spouse,Q19844408,Paula Sawicka
Poland,Q11813593,Patryk Jaki,sibling,Q84221392,Filip Jaki
Poland,Q11817234,Piotr Adamowicz,sibling,Q2065090,Paweł Adamowicz
Poland,Q11817487,Piotr Gliński,sibling,Q323940,Robert Gliński
Poland,Q1374797,Władysław Kosiniak-Kamysz,father,Q11685941,Andrzej Kosiniak-Kamysz
Poland,Q1392390,Jarosław Wałęsa,father,Q444,Lech Wałęsa
Poland,Q1392390,Jarosław Wałęsa,mother,Q468844,Danuta Wałęsa
Poland,Q144734,Katarzyna Hall,spouse,Q11719287,Jan Tryba
Poland,Q144734,Katarzyna Hall,spouse,Q4714939,Aleksander Hall
Poland,Q14918608,Piotr Zientarski,father,Q9154139,Andrzej Zientarski
Poland,Q159472,Zbigniew Ziobro,spouse,Q11813573,Patrycja Kotecka
Poland,Q1676939,Jacek Protasiewicz,spouse,Q104804955,Patrycja Matusz
Poland,Q168205,Grzegorz Braun,father,Q11737731,Kazimierz Braun
Poland,Q168205,Grzegorz Braun,sibling,Q30902698,Monika Braun
Poland,Q168205,Grzegorz Braun,sibling,Q99192946,Justyna Braun
Poland,Q168205,Grzegorz Braun,spouse,Q99188259,Aleksandra Gruziel
Poland,Q1683061,Janusz Korwin-Mikke,child,Q107378569,Kacper Korwin Mikke
Poland,Q1683061,Janusz Korwin-Mikke,child,Q107750726,Korynna Korwin-Mikke
Poland,Q1683061,Janusz Korwin-Mikke,spouse,Q107564268,Dominika Korwin-Mikke
Poland,Q174491,Robert Biedroń,partner,Q28123976,Krzysztof Śmiszek
Poland,Q19267935,Hanna Gill-Piątek,spouse,Q9359612,Tomasz Piątek
Poland,Q19268209,Jerzy Snopek,spouse,Q111726907,Márta Gedeon
Poland,Q19268672,Maciej Gdula,father,Q9152065,Andrzej Gdula
Poland,Q19991536,Agata Kornhauser-Duda,child,Q28371905,Kinga Duda
Poland,Q19991536,Agata Kornhauser-Duda,father,Q6307323,Julian Kornhauser
Poland,Q19991536,Agata Kornhauser-Duda,sibling,Q20029414,Jakub Kornhauser
Poland,Q19991536,Agata Kornhauser-Duda,spouse,Q9151911,Andrzej Duda
Poland,Q20278674,Barbara Nowacka,father,Q11725140,Jerzy‏ Nowacki
Poland,Q20278674,Barbara Nowacka,mother,Q260996,Izabela Jaruga-Nowacka
Poland,Q20278674,Barbara Nowacka,partner,Q21157896,Adrian Zandberg
Poland,Q208929,Longin Pastusiak,relative,Q17362289,Rozalia Ochab
Poland,Q208929,Longin Pastusiak,relative,Q545740,Edward Ochab
Poland,Q21157896,Adrian Zandberg,partner,Q20278674,Barbara Nowacka
Poland,Q21209286,Małgorzata Wassermann,father,Q168190,Zbigniew Wassermann
Poland,Q21282015,Małgorzata Chmiel,father,Q16334745,Józef Chmiel
Poland,Q21282022,Antoni Duda,sibling,Q20021230,Jan Tadeusz Duda
Poland,Q21282120,Łukasz Schreiber,father,Q5612548,Grzegorz Schreiber
Poland,Q21282120,Łukasz Schreiber,spouse,Q112122178,Marianna Schreiber
Poland,Q215342,Maria Kaczyńska,child,Q30317108,Marta Kaczyńska
Poland,Q215342,Maria Kaczyńska,spouse,Q2757,Lech Kaczyński
Poland,Q24051609,Anna Maria Anders,father,Q165544,Władysław Anders
Poland,Q24051609,Anna Maria Anders,mother,Q461778,Irena Anders
Poland,Q245618,Maciej Płażyński,child,Q73024554,Kacper Płażyński
Poland,Q260996,Izabela Jaruga-Nowacka,child,Q20278674,Barbara Nowacka
Poland,Q260996,Izabela Jaruga-Nowacka,spouse,Q11725140,Jerzy‏ Nowacki
Poland,Q274351,Jolanta Szymanek-Deresz,child,Q79844488,Katarzyna Deresz
Poland,Q274351,Jolanta Szymanek-Deresz,father,Q9354925,Tadeusz Szymanek
Poland,Q274351,Jolanta Szymanek-Deresz,spouse,Q11814015,Paweł Deresz
Poland,Q275644,Katarzyna Piekarska,spouse,Q92750250,Leszek Kwiatek
Poland,Q2757,Lech Kaczyński,child,Q30317108,Marta Kaczyńska
Poland,Q2757,Lech Kaczyński,father,Q328667,Rajmund Kaczyński
Poland,Q2757,Lech Kaczyński,godparent,Q7599192,Stanisław Miedza-Tomaszewski
Poland,Q2757,Lech Kaczyński,godparent,Q9391893,Zofia Woźnicka
Poland,Q2757,Lech Kaczyński,mother,Q3266318,Jadwiga Kaczyńska
Poland,Q2757,Lech Kaczyński,sibling,Q55917,Jarosław Kaczyński
Poland,Q2757,Lech Kaczyński,spouse,Q215342,Maria Kaczyńska
Poland,Q28123976,Krzysztof Śmiszek,partner,Q174491,Robert Biedroń
Poland,Q288532,Krystyna Bochenek,spouse,Q9151601,Andrzej Bochenek
Poland,Q349492,Adam Gierek,child,Q19886586,Stanisława Gierek-Ciaciura
Poland,Q349492,Adam Gierek,father,Q312185,Edward Gierek
Poland,Q349492,Adam Gierek,mother,Q9343588,Stanisława Gierek
Poland,Q349492,Adam Gierek,relative,Q28354437,Tatiana Gierek
Poland,Q349492,Adam Gierek,spouse,Q9159553,Ariadna Gierek-Łapińska
Poland,Q3496762,Stanisław Kluza,mother,Q18067345,Maria Wollenberg-Kluza
Poland,Q381185,Władysław Bartoszewski,child,Q64141216,Władysław Teofil Bartoszewski
Poland,Q381185,Władysław Bartoszewski,spouse,Q29016561,Antonina Mijal
Poland,Q381185,Władysław Bartoszewski,spouse,Q42290655,Zofia Bartoszewska
Poland,Q42939,Bronisław Komorowski,father,Q9392939,Zygmunt Komorowski
Poland,Q42939,Bronisław Komorowski,mother,Q17278127,Jadwiga Komorowska
Poland,Q42939,Bronisław Komorowski,spouse,Q2626121,Anna Komorowska
Poland,Q432759,Wojciech Mojzesowicz,relative,Q11736924,Katarzyna Bilewska
Poland,Q432759,Wojciech Mojzesowicz,relative,Q42416385,Jadwiga Mojzesowicz-Bilewska
Poland,Q4714939,Aleksander Hall,spouse,Q144734,Katarzyna Hall
Poland,Q4759710,Andrzej Sośnierz,child,Q48864253,Dobromir Sośnierz
Poland,Q4759713,Andrzej Szewiński,father,Q16609074,Sławomir Szewiński
Poland,Q4759713,Andrzej Szewiński,mother,Q229424,Irena Szewińska
Poland,Q4877021,Beata Szydło,child,Q96629150,Tymoteusz Szydło
Poland,Q4877021,Beata Szydło,spouse,Q65153774,Edward Szydło
Poland,Q48862378,Piotr Müller,father,Q5344566,Edward Müller
Poland,Q48864253,Dobromir Sośnierz,father,Q4759710,Andrzej Sośnierz
Poland,Q4937934,Bogusław Sonik,sibling,Q2687843,Rafał Sonik
Poland,Q4937934,Bogusław Sonik,spouse,Q11756805,Liliana Sonik
Poland,Q513719,Wanda Nowicka,child,Q100272480,Michał Nowicki
Poland,Q513719,Wanda Nowicka,father,Q19694545,Kazimierz Albin
Poland,Q513719,Wanda Nowicka,spouse,Q9396231,Światosław Nowicki
Poland,Q514808,Andrzej Celiński,mother,Q24427818,Zofia Celińska
Poland,Q5290999,Dominika Figurska,spouse,Q11778675,Michał Chorosiński
Poland,Q548306,Kornel Morawiecki,child,Q105627516,Anna Morawiecka
Poland,Q548306,Kornel Morawiecki,child,Q105627522,Marta Morawiecka
Poland,Q548306,Kornel Morawiecki,child,Q11771436,Mateusz Morawiecki
Poland,Q548306,Kornel Morawiecki,spouse,Q105627500,Jadwiga Morawiecka
Poland,Q552957,Stefan Meller,child,Q11685999,Andrzej Meller
Poland,Q552957,Stefan Meller,child,Q6757236,Marcin Meller
Poland,Q552957,Stefan Meller,father,Q11684338,Adam Meller
Poland,Q55743,Jacek Kuroń,child,Q616945,Maciej Kuroń
Poland,Q55743,Jacek Kuroń,spouse,Q11692865,Danuta Kuroń
Poland,Q55743,Jacek Kuroń,spouse,Q8862654,Grażyna Kuroń
Poland,Q55756,Jolanta Kwaśniewska,child,Q9146598,Aleksandra Kwaśniewska
Poland,Q55756,Jolanta Kwaśniewska,spouse,Q55758,Aleksander Kwaśniewski
Poland,Q55758,Aleksander Kwaśniewski,child,Q9146598,Aleksandra Kwaśniewska
Poland,Q55758,Aleksander Kwaśniewski,spouse,Q55756,Jolanta Kwaśniewska
Poland,Q55910,Jerzy Buzek,child,Q390870,Agata Buzek
Poland,Q55910,Jerzy Buzek,spouse,Q11763400,Ludgarda Buzek
Poland,Q55915,Włodzimierz Cimoszewicz,child,Q9281496,Tomasz Cimoszewicz
Poland,Q55917,Jarosław Kaczyński,father,Q328667,Rajmund Kaczyński
Poland,Q55917,Jarosław Kaczyński,mother,Q3266318,Jadwiga Kaczyńska
Poland,Q55917,Jarosław Kaczyński,sibling,Q2757,Lech Kaczyński
Poland,Q55922,Tadeusz Mazowiecki,child,Q64580822,Michał Mazowiecki
Poland,Q55922,Tadeusz Mazowiecki,child,Q9376684,Wojciech Mazowiecki
Poland,Q55924,Józef Oleksy,sibling,Q65190635,Wacław Oleksy
Poland,Q55924,Józef Oleksy,spouse,Q11769067,Maria Oleksy
Poland,Q55932,Leszek Balcerowicz,spouse,Q9256592,Ewa Balcerowicz
Poland,Q55937,Roman Giertych,father,Q571803,Maciej Giertych
Poland,Q56255628,Tomasz Łukaszuk,father,Q11754521,Leonard Łukaszuk
Poland,Q58085,Radosław Sikorski,spouse,Q233479,Anne Applebaum
Poland,Q597698,Antoni Macierewicz,child,Q91162680,Aleksandra Wesołowska
Poland,Q597698,Antoni Macierewicz,father,Q9389744,Zdzisław Macierewicz
Poland,Q602861,Rafał Grupiński,spouse,Q9256760,Ewa Malinowska-Grupińska
Poland,Q60832081,Wojciech Ponikiewski,father,Q51977410,Augustyn Ponikiewski
Poland,Q6156074,Janusz Pałubicki,father,Q65169499,Jan Pałubicki
Poland,Q64141216,Władysław Teofil Bartoszewski,father,Q381185,Władysław Bartoszewski
Poland,Q64141216,Władysław Teofil Bartoszewski,mother,Q29016561,Antonina Mijal
Poland,Q64141216,Władysław Teofil Bartoszewski,spouse,Q19267124,Alexandra Richie
Poland,Q64580822,Michał Mazowiecki,father,Q55922,Tadeusz Mazowiecki
Poland,Q64580822,Michał Mazowiecki,sibling,Q9376684,Wojciech Mazowiecki
Poland,Q6799365,Małgorzata Gosiewska,spouse,Q55941,Przemysław Gosiewski
Poland,Q6799370,Małgorzata Kidawa-Błońska,father,Q11765716,Maciej Władysław Grabski
Poland,Q6799370,Małgorzata Kidawa-Błońska,spouse,Q1681942,Jan Kidawa-Blonski
Poland,Q70922688,Jan Kanthak,father,Q56340504,Andrzej Kanthak
Poland,Q70922688,Jan Kanthak,mother,Q9285953,Hanna Cygler
Poland,Q71254446,Anna Dąbrowska-Banaszek,child,Q58380273,Jakub Banaszek
Poland,Q71419663,Riad Haidar,child,Q96110440,Kamil Haidar
Poland,Q71419663,Riad Haidar,child,Q96125189,Emil Haidar
Poland,Q7156231,Paweł Śpiewak,child,Q30903338,Jan Śpiewak
Poland,Q7156231,Paweł Śpiewak,father,Q7944181,Jan Śpiewak
Poland,Q7156231,Paweł Śpiewak,mother,Q3399561,Anna Kamieńska
Poland,Q7156231,Paweł Śpiewak,spouse,Q9287311,Helena Datner
Poland,Q7196953,Piotr Ikonowicz,father,Q18432194,Mirosław Ikonowicz
Poland,Q7196953,Piotr Ikonowicz,sibling,Q6729795,Magda Gessler
Poland,Q7196953,Piotr Ikonowicz,spouse,Q55647277,Agata Nosal-Ikonowicz
Poland,Q7196953,Piotr Ikonowicz,spouse,Q9392158,Zuzanna Dąbrowska
Poland,Q73024554,Kacper Płażyński,father,Q245618,Maciej Płażyński
Poland,Q73682661,Tomasz Trela,spouse,Q28645749,Anna Rakowska-Trela
Poland,Q890410,Bogdan Borusewicz,spouse,Q4726725,Alina Pienkowska
Poland,Q898174,Jan Rostowski,father,Q53215623,Roman Rostowski
Poland,Q898174,Jan Rostowski,spouse,Q39904446,Wanda Koscia
Poland,Q9151911,Andrzej Duda,child,Q28371905,Kinga Duda
Poland,Q9151911,Andrzej Duda,father,Q20021230,Jan Tadeusz Duda
Poland,Q9151911,Andrzej Duda,mother,Q20021200,Janina Milewska-Duda
Poland,Q9151911,Andrzej Duda,spouse,Q19991536,Agata Kornhauser-Duda
Poland,Q9152378,Andrzej Kalwas,child,Q22278498,Piotr Ibrahim Kalwas
Poland,Q9152378,Andrzej Kalwas,father,Q91070378,Wilhelm Kalwas
Poland,Q9165305,Barbara Borys-Damięcka,child,Q9281760,Grzegorz Damięcki
Poland,Q9165305,Barbara Borys-Damięcka,spouse,Q11692700,Damian Damięcki
Poland,Q9285960,Hanna Gucwińska,spouse,Q9156769,Antoni Gucwiński
Poland,Q9303115,Rafał Trzaskowski,father,Q369742,Andrzej Trzaskowski
Poland,Q9303115,Rafał Trzaskowski,sibling,Q11817455,Piotr Ferster
Poland,Q9325008,Ryszard Terlecki,father,Q11797944,Olgierd Terlecki
Poland,Q932720,Karol Karski,spouse,Q97275938,Elżbieta Karska
Poland,Q9359587,Tomasz Orłowski,sibling,Q7592580,Witold Orłowski
Poland,Q9367161,Urszula Doroszewska,mother,Q21020208,Alina Doroszewska
Poland,Q9367161,Urszula Doroszewska,relative,Q3742469,Witold Doroszewski
Poland,Q9370144,Waldemar Dąbrowski,child,Q11770559,Marta Dąbrowska
Poland,Q9381766,Władysław Dajczak,sibling,Q1292013,Edward Dajczak
Poland,Q941664,Eugeniusz Czykwin,spouse,Q9253107,Elżbieta Czykwin
Poland,Q946,Donald Tusk,child,Q17278148,Michał Tusk
Poland,Q946,Donald Tusk,child,Q17278150,Katarzyna Tusk
Poland,Q946,Donald Tusk,father,Q17278182,Donald Tusk
Poland,Q946,Donald Tusk,mother,Q17278183,Ewa Tusk
Poland,Q946,Donald Tusk,relative,Q11731545,Józef Tusk
Poland,Q946,Donald Tusk,relative,Q9179919,Bronisław Tusk
Poland,Q946,Donald Tusk,spouse,Q17278133,Małgorzata Tusk
