catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Nauru,President,Lionel Aingimea,Q66765492,2019-08-27,male,1969,,Lionel Aingimea.jpg,Lionel Aingimea
Nauru,Minister Assisting the Presdident,Martin Hunt,Q107100545,2019-08-28,male,,,,
Nauru,Minister For Climate Change,Rennier Gadabu,Q66754706,2019-08-28,male,,,,Rennier Gadabu
Nauru,"Minister for Commerce, Industry & Environment",Rennier Gadabu,Q66754706,2019-08-28,male,,,,Rennier Gadabu
Nauru,Minister for Finance and Sustainable Development,Martin Hunt,Q107100545,2019-08-28,male,,,,
Nauru,Minister for Fisheries,Wawani Dowiyogo,Q109781516,2019-08-28,male,,,,
Nauru,Minister for Health,Isabella Dageago,Q108884363,2019-08-28,female,,,Isabella Dageago.png,Isabella Dageago
Nauru,Minister for Home Affairs,Isabella Dageago,Q108884363,2019-08-28,female,,,Isabella Dageago.png,Isabella Dageago
Nauru,Minister for Infrastructure Development,Rennier Gadabu,Q66754706,2019-08-28,male,,,,Rennier Gadabu
Nauru,Minister for Justice & Border Control,Maverick Eoe,Q107092215,2019-08-28,male,,,,
Nauru,Minister for Nauru Utilities Corporation,Wawani Dowiyogo,Q109781516,2019-08-28,male,,,,
Nauru,Minister for Sports,Maverick Eoe,Q107092215,2019-08-28,male,,,,
Nauru,Minister for Transport,Martin Hunt,Q107100545,2019-08-28,male,,,,
Nauru,Deputy Minister for Cenpac Inc. Corporation,Pyon Deiye,Q107089590,2019-08-28,male,,,,
Nauru,Deputy Minister for Education,Richard-Hyde Menke,Q109781557,2019-08-28,male,,,,
Nauru,Deputy Minister for Eigigu Holding Corporation,Bingham Agir,Q109781599,2019-08-28,male,,,,
Nauru,Deputy Minister for Finance and Sustainable Development,Russ J Kun,Q109781648,2019-08-28,male,,,,
Nauru,Deputy Minister for Foreign Affairs and Trade,Asterio Appi,Q109781676,2019-08-28,male,,,,
Nauru,Deputy Minister for Health and Medical Services,Pyon Deiye,Q107089590,2019-08-28,male,,,,
Nauru,Deputy Minister for Land Management,Bingham Agir,Q109781599,2019-08-28,male,,,,
Nauru,Deputy Minister for Multicultural Affairs,Asterio Appi,Q109781676,2019-08-28,male,,,,
Nauru,Deputy Minister for Naoero Postal Services Corporation,Richard-Hyde Menke,Q109781557,2019-08-28,male,,,,
Nauru,Deputy Minister for Nauru Air Corporation,Asterio Appi,Q109781676,2019-08-28,male,,,,
Nauru,Deputy Minister for Nauru Port Authority,Russ J Kun,Q109781648,2019-08-28,male,,,,
Nauru,Deputy Minister for Public Service,Asterio Appi,Q109781676,2019-08-28,male,,,,
Nauru,Deputy Minister for Telecommunications and Media,Pyon Deiye,Q107089590,2019-08-28,male,,,,
Nauru,Speaker of the Parliament,Marcus Stephen,Q274174,2019-08-27,male,1969-10-01,,President Marcus Stephen of Nauru.jpg,Marcus Stephen
Nauru,Chief Justice,Daniel Fatiaki,Q5217111,2021-01-29,male,1954,,,Daniel Fatiaki
