catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Sudan,Chairman of the Sovereignty Council,Abdel Fattah al-Burhan,Q63111184,2021-10-25,male,1960-07-11,,Chairman of the Sovereignty Council of Sudan Abdel Fattah Abdelrahman Burhan in October 2019 (cropped).jpg,Abdel Fattah al-Burhan
Sudan,Deputy Chairman of the Sovereignty Council,Mohamed Hamdan Daglo,Q63145660,2021-11-11,male,1975,,محمد حمدان دقلو (cropped).jpg,Mohamed Hamdan Dagalo
Sudan,Prime Minister,Osman Hussein Osman,Q110629734,2022-01-19,male,1951,,,Osman Hussein (politician)
Sudan,Minister of Agriculture,Abu Bakr Omar Al-Bashry Ahmed,Q113987032,2022-01-19,male,,,,
Sudan,Minister of Cabinet Affairs,Othman Hussein Othman,Q113987033,2022-01-19,male,,,,
Sudan,"Minister of Civil Development, Roads and Bridges",Abu Bakr Abu Al-Qasim Abdullah Abu Al-qasim,Q113987051,2022-01-19,male,,,,
Sudan,Minister of Communications and Information Technology,Adel Hassan Muhammad Hussein,Q113987034,2022-01-19,male,,,,
Sudan,Minister of Culture,Graham Abdel Qader,Q113987020,2022-01-20,male,,,,
Sudan,Minister of Energy and Mining,Muhammad Abdullah Mahmoud,Q113987024,2022-01-20,male,,,,
Sudan,Minister of Foreign Affairs,Ali Al-Sadiq Ali,Q113987015,2022-01-20,male,,,,
Sudan,Minister of Health,Haitham Mohamed Ibrahim,Q113987038,2022-01-19,male,,,,
Sudan,Minister of Industry,Batoul Abbas Allam Awad,Q113987041,2022-01-19,female,,,,
Sudan,Minister of Investment,Ilam Madani Mahdi,Q113987042,2022-01-19,female,,,,
Sudan,Minister of Irrigation and Water Resources,Daw Al-Bayt Abdul Rahman Mansour,Q113987018,2022-01-20,male,,,,
Sudan,Minister of Labour,Saad Al-Tayeb Hassan,Q113987043,2022-01-19,female,,,,
Sudan,Minister of Religious Affairs,Abdul Ati Ahmed Abbas,Q113987044,2022-01-19,male,,,,
Sudan,Minister of Trade,Amal Saleh Saad,Q113987045,2022-01-19,female,,,,
Sudan,Minister of Youth and Sports,Ayman Sayed Salim,Q113987046,2022-01-19,male,,,,
Sudan,Governor of the Central Bank,Mohamed Elfatih Zein al-Abdein,Q112790236,2020-03-19,male,,,,
