catalog,id,name,relationship,relative,relativename
Iceland,Q144270,Birgitta Jónsdóttir,mother,Q4891757,Bergþóra Árnadóttir
Iceland,Q14894348,Rósa Björk Brynjólfsdóttir,spouse,Q14894200,Kristján Guy Burgess
Iceland,Q15214902,Steinunn Þóra Árnadóttir,spouse,Q15214889,Stefán Pálsson
Iceland,Q1557755,Guðmundur Steingrímsson,father,Q358173,Steingrímur Hermannsson
Iceland,Q23753778,Lilja Dögg Alfreðsdóttir,father,Q16419318,Alfreð Þorsteinsson
Iceland,Q24045706,Guðni Jóhannesson,father,Q25021033,Jóhannes Sæmundsson
Iceland,Q24045706,Guðni Jóhannesson,mother,Q25021034,Margrét Thorlacius
Iceland,Q24045706,Guðni Jóhannesson,sibling,Q4404572,Patrekur Jóhannesson
Iceland,Q24045706,Guðni Jóhannesson,spouse,Q25021036,Eliza Reid
Iceland,Q24045706,Guðni Jóhannesson,spouse,Q25021072,Elín Haraldsdóttir
Iceland,Q298030,Davíð Oddsson,child,Q14894669,Þorsteinn Davíðsson
Iceland,Q3481103,Willum Þór Þórsson,child,Q57243164,Willum Þór Willumsson
Iceland,Q3481103,Willum Þór Þórsson,child,Q70754630,Brynjólfur Darri Willumsson
Iceland,Q463588,Sigmundur Davíð Gunnlaugsson,father,Q16425879,Gunnlaugur Sigmundsson
Iceland,Q463602,Kristján L. Möller,sibling,Q85970017,Alma Möller
Iceland,Q467464,Katrín Jakobsdóttir,mother,Q56489569,Signy Thoroddsen
Iceland,Q4804273,Asgeir Jonsson,father,Q463598,Jón Bjarnason
Iceland,Q5103475,Valgerður Gunnarsdóttir,child,Q16222370,Örlygur Hnefill Örlygsson
Iceland,Q57284,Ólafur Ragnar Grímsson,child,Q17278708,Guðrún Tinna Ólafsdóttir
Iceland,Q57284,Ólafur Ragnar Grímsson,child,Q17278710,Svanhildur Ólafsdóttir
Iceland,Q57284,Ólafur Ragnar Grímsson,spouse,Q2975269,Dorrit Moussaieff
Iceland,Q57284,Ólafur Ragnar Grímsson,spouse,Q5623188,Guðrún Katrín Þorbergsdóttir
Iceland,Q57772,Jóhanna Sigurðardóttir,spouse,Q3110686,Jónína Leósdóttir
Iceland,Q653949,Ari Trausti Guðmundsson,father,Q5623184,Guðmundur frá Miðdal
Iceland,Q653949,Ari Trausti Guðmundsson,sibling,Q445946,Erró
Iceland,Q879376,Bjarni Benediktsson,spouse,Q105816187,Þóra Margrét Baldvinsdóttir
