catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Aruba,Governor,Alfonso Boekhoudt,Q26899180,2017-01-01,male,1965-01-27,,Gouverneur van Aruba Alfonso Boekhoudt.jpg,Alfonso Boekhoudt
Aruba,Prime Minister,Evelyn Wever-Croes,Q23038705,2017-11-17,female,1966-12-05,,180531 Wever-Croes Aruba bij Blok (28597045908) (cropped).jpg,Evelyn Wever-Croes
Aruba,"Minister of Economic Affairs, Communications, and Sustainable Development",Geoffrey B. Wever,Q109684418,2021-08-09,male,,,Geoffrey Wever 2021.jpeg,
Aruba,Minister of Education and Sport,Endy Croes,Q109684647,2021-09-20,male,1968,,Endy Croes 2021.jpeg,
Aruba,Minister of Finance and Culture,Xiomara Ruiz-Maduro,Q23038687,2021-08-09,female,1974-12-24,,Xiomara Ruiz-Maduro (cropped).jpg,Xiomara Maduro
Aruba,"Minister of General Affairs, Innovation, Government Organization, Infrastructure and Spatial Planning",Evelyn Wever-Croes,Q23038705,2021-08-09,female,1966-12-05,,180531 Wever-Croes Aruba bij Blok (28597045908) (cropped).jpg,Evelyn Wever-Croes
Aruba,Minister of Justice and Social Affairs,Rocco Tjon,Q107958842,2021-08-09,male,,,Rocco Tjon.jpeg,
Aruba,Minister for Health and Tourism,Dangui Oduber,Q60733815,2021-08-09,male,1978-07-13,,Minister Dangui Oduber.jpg,Dangui Oduber
Aruba,"Minister for Integrity, Nature, Transport and Care for the Elderly",Ursell Arends,Q107143876,2021-08-09,male,1980-08-29,,Ursell Arends.jpeg,
Aruba,"Minister for Labour, Integration and Energy",Glenbert Croes,Q109684582,2021-08-09,male,,,Glenbert Croes 01.jpg,
Aruba,Minister Plenipotentiary of Aruba,Ady Thijsen,Q110780132,2022-07-01,male,1958-11-08,,,
Aruba,Secretary of the Cabinet of Aruba,Grace Mary Koolman,Q109684946,2021-08-09,female,,,,
Aruba,Attorney General,Bote ter Steege,Q55181478,2020-09-01,male,1961,,Btersteegearuba.jpg,
Aruba,President of the Central Bank,Jane Semeleer,Q11978170,2008,female,1960,,,Jane Semeleer
