id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q108815192,Tofua Puletama,,,,,,,
Q108815195,Opili Talafasi,,,,,,,
Q108815198,Talititama Taliati,,,,,,,
Q108815199,Dion Taufitu,,,,,,,
Q16645937,Joan Viliamu,female,1966-03-22,11,,,,Joan Viliamu
Q16886221,Va'aiga Tukuitonga,female,,,,,Va'aiga Tukuitonga (cropped).jpg,Va'aiga Tukuitonga
Q19876617,Dalton Tagelagi,male,1968-06-05,11,,,Dalton Tagelagi.jpg,Dalton Tagelagi
Q19956512,Halene Magatogia,male,,,,,,
Q2424697,Sani Lakatani,male,1936,9,,,Sani LAKATANI.jpg,Sani Lakatani
Q251952,Pokotoa Sipeli,male,,,,,,Pokotoa Sipeli
Q3308266,Michael Jackson,male,,7,,,,Michael Jackson (journalist)
Q42704251,Mona Ainuu,female,,,,,Mona Ainu’u 2017.jpg,Mona Ainuu
Q4911209,Bill Vakaafi Motufoou,male,,,,,,Bill Vakaafi Motufoou
Q508830,Young Vivian,male,1935-11-12,11,,,Young-Vivian-2006.jpg,Young Vivian
Q5377251,Enetama Lipitoa,male,,,,,,Enetama Lipitoa
Q5764847,Hima Douglas,male,,8,,,,Hima Douglas
Q60194471,Andrew Funaki,male,,,,,Peter Funaki 2016.jpg,Andrew Funaki
Q7071866,O'Love Jacobsen,female,,7,,,O'Love Jacobsen (cropped).jpg,O'Love Jacobsen
Q7704226,Terry Coe,male,,7,,,,Terry Coe
Q785548,Toke Talagi,male,1951-01-09,11,2020-07-15,11,Toke Talagi 2014.jpg,Toke Talagi
Q96204345,Crossley Tatui,male,,,,,,Crossley Tatui
Q96634077,Billy Talagi,male,,,,,Billy Talagi 2017.jpg,Billy Talagi
Q97453993,Sauni Tongatule,male,,,,,,Sauni Tongatule
Q97483357,Stan Kalauni,male,,,,,,Stan Kalauni
