catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Namibia,President,Hage Gottfried Geingob,Q1568274,2015-03-21,male,1941-08-03,,2020 Hage Geingob.jpg,Hage Geingob
Namibia,Vice-President,Nangolo Mbumba,Q287100,2018-02-08,male,1941-08-15,,Nangolo Mbumba (cropped).jpg,Nangolo Mbumba
Namibia,Prime Minister,Saara Kuugongelwa,Q7395683,2015-03-21,female,1967-10-12,,2020 Saara Kuugongelwa-Amadhila.jpg,Saara Kuugongelwa
Namibia,Deputy Prime Minister,Netumbo Nandi-Ndaitwah,Q527020,2015-03-21,female,1952-10-29,,Netumbo Nandi-Ndaitwah(cropped).jpg,Netumbo Nandi-Ndaitwah
Namibia,"Minister of Agriculture, Water and Forestry",Calle Schlettwein,Q404678,2020-03-23,male,1954-06-13,,Calle Schlettwein - 2019 (cropped).jpg,Calle Schlettwein
Namibia,Minister of Defence,Frans Kapofi,Q47931314,2021-04-21,male,1953-01-25,,,Frans Kapofi
Namibia,"Minister of Education, Arts & Culture",Anna Nghipondoka,Q88371956,2020-03-23,female,1957-06-13,,,Anna Nghipondoka
Namibia,Minister of Environment and Tourism,Pohamba Shifeta,Q7207751,2015-03-21,male,1968-03-27,,Minister Pohamba Shifeta (cropped).jpg,Pohamba Shifeta
Namibia,Minister of Finance,Ipumbu Shiimi,Q19375811,2020-03-21,male,,,Mr Shiimi.jpg,Iipumbu Shiimi
Namibia,Minister of Fisheries and Marine Resources,Derek Klazen,Q106727915,2021-04-21,male,1965-05-31,,,
Namibia,Minister of Foreign Affairs,Netumbo Nandi-Ndaitwah,Q527020,2012-12-04,female,1952-10-29,,Netumbo Nandi-Ndaitwah(cropped).jpg,Netumbo Nandi-Ndaitwah
Namibia,Minister of Health and Social Services,Kalumbi Shangula,Q59942384,2018-12-19,male,1948-08-08,,,Kalumbi Shangula
Namibia,Minister of Higher Education,Itah Kandjii-Murangi,Q70864355,2015-03-21,female,1957-09-03,,Itah Kanji - Namibia minister.jpg,Itah Kandji-Murangi
Namibia,Minister of Home Affairs,Albert Kawana,Q4710618,2021-04-21,male,1956-03-26,,,Albert Kawana
Namibia,Minister of Industrialization and Trade,Lucia Iipumbu,Q51753887,2020-03-23,female,1975-11-20,,,Lucia Iipumbu
Namibia,Minister of Information and Communication Technology,Peya Mushelenga,Q7179569,2020-03-23,male,1975,,,Peya Mushelenga
Namibia,Minister of Justice,Yvonne Dausab,Q88371920,2020-03-23,female,,,Namibia's Minister of Justice (51914243164) (sq cropped).jpg,Yvonne Dausab
Namibia,Minister of Labour,Utoni Nujoma,Q58304,2020-03-23,male,1952-09-08,,Utoni Nujoma (cropped).jpg,Utoni Nujoma
Namibia,Minister of Mines and Energy,Tom Alweendo,Q7814776,2018-02-08,male,,,,Tom Alweendo
Namibia,Minister of Poverty Eradication and Social Welfare,Doreen Sioka,Q5297682,2020-03-23,female,1960-09-18,,,Doreen Sioka
Namibia,Minister of Presidential Affairs,Christine ǁHoebes,Q88367574,2020-03-23,female,1962-02-02,,,Christine ǁHoebes
Namibia,"Minister of Sport, Youth and National Services",Agnes Tjongarero,Q88373134,2020-03-23,female,1946-05-17,,,Agnes Tjongarero
Namibia,Minister of Urban and Rural Development,Erastus Uutoni,Q5385018,2020-03-23,male,1961-09-29,,,Erastus Uutoni
Namibia,Minister of Works and Transport,John Mutorwa,Q6250020,2018-02-08,male,1957-08-17,,Yukiya Amano & John Mutorwa (01810470) (12220793833).jpg,John Mutorwa
Namibia,Minister in charge of the National Planning Commission,Obeth Kandjoze,Q48976174,2018-02-08,male,1966-08-09,,,Obeth Kandjoze
Namibia,Attorney General,Festus Mbandeka,Q95692898,2020-03-21,male,,,,Festus Mbandeka
Namibia,Speaker of the National Assembly,Peter Katjavivi,Q2076200,2015-03-20,male,1941-05-12,,Peter Katjavivi (1976).jpg,Peter Katjavivi
Namibia,President of the National Council,Lukas Muha,Q104185711,2020-12-15,male,1972-09-02,,Lukas Muha.jpg,Lukas Sinimbo Muha
Namibia,Governor of the Central Bank,Johannes !Gawaxab,Q96087671,2020-06-01,male,1956,,,Johannes ǃGawaxab
Namibia,Chief of the Defence Force,Martin Pinehas,Q41531164,2020-04-01,male,1962,,,Martin Pinehas
