catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Ivory Coast,President,Alassane Ouattara,Q57413,2010-12-04,male,1942-01-01,,Alassane Ouattara UNESCO 09-2011.jpg,Alassane Ouattara
Ivory Coast,Vice-President,Tiémoko Meyliet Koné,Q19392607,2022-04-19,male,1949-04-26,,,Tiémoko Meyliet Koné
Ivory Coast,Prime Minister,Patrick Achi,Q3369176,2021-03-08,male,1955-11-17,,Patrick Achi portrait 2012.jpg,Patrick Achi
Ivory Coast,Minister of Agriculture,Kobenan Kouassi Adjoumani,Q59867225,2019-10-04,male,1963,,Kobenan Kouassi Adjoumani-2.jpg,
Ivory Coast,Minister of Animal and Fisheries Resources,Sidi Tiémoko Touré,Q21280596,2021-04-05,male,,,Sidi Tiémoko Touré.JPG,Sidi Tiémoko Touré
Ivory Coast,Minister of Budget,Moussa Sanogo,Q114788520,2022-04-20,male,,,,
Ivory Coast,"Minister of Commerce, Industry and the Promotion of SMEs",Souleymane Diarrassouba,Q113680500,2017-01-11,male,,,,
Ivory Coast,Minister of Communication and Digital Economy,Amadou Coulibaly,Q114788517,2022-04-20,male,,,,
Ivory Coast,"Minister of Construction, Housing, and Town Planning",Bruno Koné,Q44738480,2018-07-10,male,1960-09-06,,Bruno Nabagné Koné - 2013 (cropped).jpg,
Ivory Coast,Minister of Culture,Françoise Remarck,Q113488775,2022-04-20,female,,,Françoise Remarck 06.jpg,
Ivory Coast,Minister of Defence,Téné Birahima Ouattara,Q105833518,2021-03-08,male,,,,Téné Birahima Ouattara
Ivory Coast,Minister of the Economy and Finance,Adama Coulibaly,Q2824041,2019-09-04,male,1942-06-05,,Adama coulibaly.jpg,
Ivory Coast,Minister of Education,Mariatou Koné,Q24056959,2021-04-06,female,,,Mariatou Koné.jpg,Mariatou Koné
Ivory Coast,Minister of Employment and Social Protection,Adama Kamara,Q106777843,2021-04-06,male,1964-12-17,,Maitre Adama Kamara.jpg,
Ivory Coast,Minister of the Environment and Sustainable Development,Jean-Luc Assi,Q113528137,2021-04-06,male,1964-02-19,,,
Ivory Coast,Minister of Equipment and Road Maintenance,Amédé Koffi Kouakou,Q108752418,2017-01,male,1955-11-17,,Amede-Kouakou-Bouafle--0026.jpg,
Ivory Coast,Minister of Foreign Affairs,Kandia Camara,Q3192595,2021-04-06,female,1959-06-17,,Kohtumine Elevandiluuranniku (Côte d’Ivoire) välisministri Kandia Kamissoko Camaraga - 51503919993 (cropped).jpg,Kandia Camara
Ivory Coast,Minister of Good Governance and the Fight against Corruption,Epiphane Zoro Bi Ballo,Q113835506,2021-04-06,male,,,,
Ivory Coast,Minister of Health,Pierre Dimba,Q114788522,2022-04-20,male,,,,
Ivory Coast,Minister of Higher Education and Scientific Research,Adama Diawara,Q112948561,2020-05-13,male,1960-08-12,,,
Ivory Coast,Minister of Hydraulics,Bouake Fofana,Q62566689,2021-04-06,male,1957,,"Ministre de l’hydraulique, de l’Assainissement, et de la Salubrité.jpg",
Ivory Coast,Minister of the Interior,Vagondo Diomandé,Q111901694,2019-09-04,male,1960-01-01,,,
Ivory Coast,Minister of Justice and Human Rights,Sansan Kambilé,Q90018658,2016-01-13,male,,,Sansan Kambilé.jpg,
Ivory Coast,"Minister of Mines, Oil and Energy",Sangafowa Coulibaly,Q3472182,2022-04-20,male,1964-12-10,,Soroguillaume.jpg,
Ivory Coast,Minister of Planning and Development,Kaba Nialé,Q22085045,2016-01-13,female,1962,,Nialé Kaba2.jpg,Kaba Nialé
Ivory Coast,Minister of Public Service,Anne Desirée Ouloto,Q30728030,2021-04-06,female,1966-04-20,,Anne Désirée Ouloto 02.jpg,
Ivory Coast,Minister of Reconciliation and National Cohesion,Kouadio Konan Bertin,Q100980938,2020-12-15,male,1968-12-26,,Kouadio Konan Bertin 2016 (cropped).jpg,Kouadio Konan Bertin
Ivory Coast,Minister of Solidarity and the Fight against Poverty,Belmonde Dogo,Q107466615,2021-04-06,female,1975,,Belmonde Dogo 2.jpg,Belmonde Dogo
Ivory Coast,Minister of Sports,Claude Paulin Danho,Q56308663,2018-07-10,male,1959-11,,"Claude Paulin Danho, maire de la commune d'Attécoubé, ministre des Sports de la Côte d'Ivoire.jpg",
Ivory Coast,Minister of Technical Education and Vocational Training and Learning,Koffi N'Guessan,Q114788519,2022-04-20,male,,,,
Ivory Coast,Minister of Tourism,Siandou Fofana,Q112947515,2017-01-13,male,,,Siandou Fofana 01.jpg,
Ivory Coast,Minister of Transport,Amadou Koné,Q60832327,2017-01-11,male,1966-08-24,,Amadou Kone.jpg,
Ivory Coast,Minister of Water and Forests,Laurent Tchagba,Q104437318,2022-04-20,male,,,,
Ivory Coast,"Minister of Women, Family and Children",Nasseneba Touré Diané,Q107266901,2021-04-06,female,1972-09-24,,Image 2021-04-19 at 13.22.11.jpg,Nasseneba Touré Diané
Ivory Coast,Minister of Youth,Mamadou Touré,Q41675123,2018-07-10,male,1976-02-29,,MT PhotoOfficielle.jpg,
Ivory Coast,President of the National Assembly,Adama Bictogo,Q96678215,2022-06-07,male,,,,
