catalog,id,name,relationship,relative,relativename
Ivory Coast,Q106777843,Adama Kamara,spouse,Q110903310,Nina Keita
Ivory Coast,Q179242,Laurent Gbagbo,child,Q3309729,Michel Gbagbo
Ivory Coast,Q179242,Laurent Gbagbo,spouse,Q23969469,Nady Bamba
Ivory Coast,Q179242,Laurent Gbagbo,spouse,Q437761,Simone Gbagbo
Ivory Coast,Q357802,Robert Guéï,spouse,Q656275,Rose Doudou Guéï
Ivory Coast,Q437761,Simone Gbagbo,spouse,Q179242,Laurent Gbagbo
Ivory Coast,Q455728,Charles Konan Banny,sibling,Q3172905,Jean Konan Banny
Ivory Coast,Q514954,Dominique Folloroux-Ouattara,spouse,Q57413,Alassane Ouattara
Ivory Coast,Q57413,Alassane Ouattara,sibling,Q112134202,Sita Ouattara
Ivory Coast,Q57413,Alassane Ouattara,spouse,Q514954,Dominique Folloroux-Ouattara
Ivory Coast,Q656275,Rose Doudou Guéï,spouse,Q357802,Robert Guéï
Ivory Coast,Q71437989,Charles Gomis,relative,Q3166641,Jean-Louis Billon
Ivory Coast,Q71437989,Charles Gomis,relative,Q3524536,Thierry Tanoh
