catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Ghana,President,Nana Akufo-Addo,Q718601,2017-01-07,male,1944-03-29,,"Nana Akufo Addo, Jan. 2020.jpg",Nana Akufo-Addo
Ghana,Vice President,Mahamudu Bawumia,Q6733078,2017-01-07,male,1963-10-07,,"Dr. Mahamudu Bawumia, Vice President of the Republic of Ghana.jpg",Mahamudu Bawumia
Ghana,Minister of Chieftaincy and Religious Affairs,Ebenezer Kojo Kum,Q61694579,2021-02,male,1967-04-17,,Ebenezer Kojo Kum.jpg,Ebenezer Kojo Kum
Ghana,Minister for Communications,Ursula Owusu,Q21063772,2017,female,1964-10-20,,"H.E. Ursula G. Owusu-Ekuful, Minister of Communications of Ghana.jpg",Ursula Owusu
Ghana,Minister for Defence,Dominic Nitiwul,Q30323575,2017-02,male,1977-11-04,,Dominic Nitiwul at Obangame Express 2017 (cropped).jpg,Dominic Nitiwul
Ghana,Minister for Education,Yaw Osei Adutwum,Q61694716,2021-03-05,male,1964-04-09,,Yaw Osei Adutwum.jpg,Yaw Osei Adutwum
Ghana,Minister for Employment and Labour Relations,Ignatius Baffour-Awuah,Q1657330,2021-03-04,male,1966-08-24,,IGNATIUS BAFFOUR AWUAH.jpg,Ignatius Baffour-Awuah
Ghana,Minister of Energy and Petroleum,Matthew Opoku Prempeh,Q28677017,2021-01-21,male,1968-05-23,,MATTHEW OPOKU PREMPEH.jpg,Matthew Opoku Prempeh
Ghana,"Minister of Environment, Science, Technology and Innovation",Kwaku Afriyie,Q48772825,2017-02,male,1954-07-07,,Kwaku Afriyie.jpg,Kwaku Afriyie
Ghana,Minister for Finance and Economic Planning,Ken Ofori-Atta,Q20022251,2017-01-27,male,1958-11-07,,Ken Ofori-Atta 2019.jpg,Ken Ofori-Atta
Ghana,Minister for Fisheries,Mavis Hawa Koomson,Q26899283,2021-03-04,female,1966-02-03,,MAVIS HAWA KOOMSON.jpg,Mavis Hawa Koomson
Ghana,Minister for Food and Agriculture,Owusu Afriyie Akoto,Q31718297,2017-01-28,male,1949-10-19,,Owusu Afriyie Akoto 2019 (cropped).jpg,Owusu Afriyie Akoto
Ghana,Minister for Foreign Affairs,Shirley Ayorkor Botchway,Q26923626,2017-01-28,female,1963-02-08,,Shirley Ayorkor Botchway.jpg,Shirley Ayorkor Botchwey
Ghana,"Minister for Gender, Children and Social Protection",Cecilia Abena Dapaah,Q1052375,2022-07-28,female,1954-11-27,,,Cecilia Dapaah
Ghana,Minister for Health,Kwaku Agyemang-Manu,Q28741196,2017-01-28,male,1955-09-06,,KWAKU AGYEMAN-MANU.jpg,Kwaku Agyemang-Manu
Ghana,Minister for Information,Kojo Oppong Nkrumah,Q20202651,2018-08,male,1982-04-05,,,Kojo Oppong Nkrumah
Ghana,Minister of the Interior,Ambrose Dery,Q459187,2021-01-21,male,1956-08-23,,DERY AMBROSE.jpg,Ambrose Dery
Ghana,Minister of Justice,Godfred Yeboah Dame,Q105489544,2021-03-05,male,1979,,,Godfred Yeboah Dame
Ghana,Minister for Lands,Samuel Abu Jinapor,Q43371374,2021-03,male,1983,,Samuel Abu Jinapor 27.jpg,Samuel Abu Jinapor
Ghana,Minister for Local Government,Daniel Botwe,Q1160142,2021-03-04,male,1958-02-26,,Dan Botwe.jpg,Dan Botwe
Ghana,Minister of National Security,Albert Kan-Dapaah,Q2638264,2017-01-10,male,1953-03-14,,,Albert Kan-Dapaah
Ghana,Minister for Parliamentary Affairs,Osei Kyei Mensah Bonsu,Q7106472,2021-03-04,male,1957-02-03,,OSEI KYEI-MENSAH-BONSU.jpg,Osei Kyei-Mensah-Bonsu
Ghana,Minister of Public Enterprises,Joseph Cudjoe,Q61694627,2021-04,male,1964-10-02,,Joseph Cudjoe.jpg,Joseph Cudjoe (politician)
Ghana,Minister of Railway Development,John Peter Amewu,Q30160145,2021-03,male,,,JOHN - PETER AMEWU.jpg,John Peter Amewu
Ghana,Minister of Roads and Highways,Kwesi Amoako Atta,Q33134598,2017-02,male,1951-08-05,,KWASI AMOAKO-ATTAH.jpg,Kwesi Amoako Atta
Ghana,Minister for Sanitation and Water Resources,Cecilia Abena Dapaah,Q1052375,2017-02,female,1954-11-27,,,Cecilia Dapaah
Ghana,Minister of Tourism,Ibrahim Mohammed Awal,Q34005108,2017-02,male,1962,,Ibrahim Mohammed Awal.jpg,Ibrahim Mohammed Awal
Ghana,Minister for Trade and Industry,Alan John Kyerematen,Q2636751,2017-01-28,male,1955-10-03,,"Plenary session, 12 December morning (24172415987) Alan John Kyerematen.jpg",Alan John Kyerematen
Ghana,Minister for Transport and Telecommunications,Kweku Ofori Asiamah,Q31751719,2017-02,male,,,,Kwaku Ofori Asiamah
Ghana,Minister of Works and Housing,Francis Asenso-Boakye,Q43377247,2021-01,male,1977-09-24,,FRANCIS ASENSO-BOAKYE.jpg,Francis Asenso-Boakye
Ghana,Minister for Youth and Sports,Ussif Mustapha,Q84360315,2021-03-05,male,1979-08-16,,,Mustapha Ussif
Ghana,Minister of State for Finance,Charles Adu Boahen,Q34506514,2017-03,male,,,,Charles Adu Boahen
Ghana,Minister of State for Works and Housing,Freda Akosua Prempeh,Q26899153,2021-01,female,1966-01-23,,FREDA PREMPEH.jpg,Freda Akosua Prempeh
Ghana,Deputy Minister of Food and Agriculture,Frimpong Yaw Addo,Q61694604,2021-06,male,1962-09-02,,YAW FRIMPONG ADDO.jpg,Frimpong Yaw Addo
Ghana,Attorney General,Godfred Yeboah Dame,Q105489544,2021-03-05,male,1979,,,Godfred Yeboah Dame
Ghana,Speaker of the Parliament,Alban Bagbin,Q2637206,2021-01-07,male,1957-09-24,,Speaker Alban Bagbin-2.jpg,Alban Bagbin
Ghana,Mayor of Accra,Elizabeth K.T Sackey,Q26923629,2021-09,female,1958-05-06,,,Elizabeth K. T. Sackey
