catalog,id,name,relationship,relative,relativename
Ghana,Q1438950,Paa Kwesi Nduom,spouse,Q27947593,Yvonne Nduom
Ghana,Q16107187,Kwesi Ahwoi,sibling,Q102167032,Ato Ahwoi
Ghana,Q16107187,Kwesi Ahwoi,sibling,Q1794910,Kwamena Ahwoi
Ghana,Q16218681,Ras Mubarak,relative,Q16733008,Muntaka Mohammed Mubarak
Ghana,Q16218681,Ras Mubarak,sibling,Q78170633,Mohammed Sadat Abdulai
Ghana,Q16733008,Muntaka Mohammed Mubarak,relative,Q16218681,Ras Mubarak
Ghana,Q16733008,Muntaka Mohammed Mubarak,relative,Q78170633,Mohammed Sadat Abdulai
Ghana,Q18687677,Asiedu Nketia,father,Q47454550,Nketiah
Ghana,Q1933412,Aaron Mike Oquaye,child,Q33069716,Mike Oquaye Jnr
Ghana,Q20022251,Ken Ofori-Atta,father,Q64748366,Jones Ofori Atta
Ghana,Q20022251,Ken Ofori-Atta,relative,Q718601,Nana Akufo-Addo
Ghana,Q23541289,Zanetor Agyeman-Rawlings,father,Q51002,Jerry Rawlings
Ghana,Q23541289,Zanetor Agyeman-Rawlings,mother,Q6962296,Nana Konadu Agyeman Rawlings
Ghana,Q23907331,Johanna Odonkor Svanikier,spouse,Q23304634,Thomas Svanikier
Ghana,Q28677017,Matthew Opoku Prempeh,relative,Q51005,John Kufuor
Ghana,Q30315761,Boakye Agyarko,sibling,Q59132463,Emmanuel Kwabena Kyeremateng Agyarko
Ghana,Q36074435,Martha Ama Akyaa Pobee,spouse,Q58241444,John S. Pobee
Ghana,Q50678,John Mahama,sibling,Q41251853,Ibrahim Mahama
Ghana,Q50678,John Mahama,spouse,Q20722948,Lordina Mahama
Ghana,Q51002,Jerry Rawlings,child,Q108737816,Amina Rawlings
Ghana,Q51002,Jerry Rawlings,child,Q23541289,Zanetor Agyeman-Rawlings
Ghana,Q51002,Jerry Rawlings,spouse,Q6962296,Nana Konadu Agyeman Rawlings
Ghana,Q51005,John Kufuor,child,Q23718894,John Addo Kufuor
Ghana,Q51005,John Kufuor,relative,Q28677017,Matthew Opoku Prempeh
Ghana,Q51008,John Evans Atta Mills,spouse,Q19957726,Ernestina Naadu Mills
Ghana,Q5504853,Fritz Baffour,father,Q7273893,Robert Patrick Baffour
Ghana,Q57915355,Betty Crosby Mensah,father,Q99912770,Krosbi Mensah
Ghana,Q59132463,Emmanuel Kwabena Kyeremateng Agyarko,sibling,Q30315761,Boakye Agyarko
Ghana,Q59132463,Emmanuel Kwabena Kyeremateng Agyarko,spouse,Q61697679,Lydia Seyram Alhassan
Ghana,Q61697679,Lydia Seyram Alhassan,spouse,Q59132463,Emmanuel Kwabena Kyeremateng Agyarko
Ghana,Q6450340,Kwesi Amissah-Arthur,spouse,Q26703047,Matilda Amissah-Arthur
Ghana,Q6733078,Mahamudu Bawumia,spouse,Q28464314,Samira Bawumia
Ghana,Q674087,James Victor Gbeho,father,Q7183599,Philip Gbeho
Ghana,Q718601,Nana Akufo-Addo,child,Q104992895,Valerie Obaze
Ghana,Q718601,Nana Akufo-Addo,child,Q104992944,Gyankroma Akufo-Addo
Ghana,Q718601,Nana Akufo-Addo,child,Q105036759,Adriana Dukua Akufo-Addo
Ghana,Q718601,Nana Akufo-Addo,child,Q105036760,Edwina Nana Dokua Akufo-Addo
Ghana,Q718601,Nana Akufo-Addo,child,Q105036761,Yeboakua Akufo-Addo
Ghana,Q718601,Nana Akufo-Addo,father,Q50989,Edward Akufo-Addo
Ghana,Q718601,Nana Akufo-Addo,relative,Q1631455,Jacob Hackenburg Griffiths-Randolph
Ghana,Q718601,Nana Akufo-Addo,relative,Q20022251,Ken Ofori-Atta
Ghana,Q718601,Nana Akufo-Addo,spouse,Q7301648,Rebecca Akufo-Addo
Ghana,Q7301648,Rebecca Akufo-Addo,father,Q1631455,Jacob Hackenburg Griffiths-Randolph
Ghana,Q7301648,Rebecca Akufo-Addo,spouse,Q718601,Nana Akufo-Addo
Ghana,Q7409415,Samia Nkrumah,father,Q8620,Kwame Nkrumah
Ghana,Q7409415,Samia Nkrumah,mother,Q392629,Fathia Nkrumah
Ghana,Q7409415,Samia Nkrumah,sibling,Q16734082,Sekou Nkrumah
Ghana,Q7409415,Samia Nkrumah,sibling,Q5519561,Gamal Nkrumah
Ghana,Q850396,Betty Mould-Iddrisu,spouse,Q17411276,Mahama Iddrisu
Ghana,Q99912770,Krosbi Mensah,child,Q57915355,Betty Crosby Mensah
