id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q1043023,Carlos López Contreras,male,1942-01-31,11,,,,Carlos López Contreras
Q108426442,Guillermo Pérez Arias,male,,,,,,
Q108426443,Aníbal Quiñónez,male,,,,,,
Q108426444,Leónidas Rosa Bautista,male,,,,,,
Q108426445,Mario Fortín,male,,,,,,
Q108426446,Alden Rivera,male,,,,,,
Q110651912,Xiomara Zelaya,female,1985-01-14,11,,,Xiomara Zelaya Castro 2022 (cropped).jpg,Xiomara Zelaya
Q110786495,Tomás Vaquero,male,1964-03-21,11,,,,
Q110787063,José Manuel Zelaya,male,,,,,,
Q110787162,Daniel Sponda,male,,,,,,
Q110787179,José Manuel Matheu,male,,,,,José Manuel Matheu.jpg,
Q110787218,Laura Suazo,female,,,,,,
Q110787306,Carlos Zelaya,male,,,,,,
Q110787596,Héctor Zelaya Castro,male,,,,,,
Q110849189,Luis Redondo Guifarro,male,1964-12-04,11,,,,Luis Redondo
Q111014399,Rasel Tomé,male,1972-05-12,11,,,Rasel Tomé (2020).png,
Q111076732,Rebeca Santos,female,,,,,Rebeca Santos.jpg,
Q111077006,Eduardo Enrique Reina,male,,,,,Eduardo Enrique Reina.jpg,
Q112916742,Anarella Vélez,female,,,,,Anarella Vélez.jpg,
Q114713839,Doris García,female,,,,,,
Q114713840,Ivis Alvarado,male,,,,,,
Q114713841,José Carlos Cardona,male,,,,,,
Q114713842,Lucky Medina,male,,,,,,
Q114713843,Marlon Ochoa,male,,,,,,
Q114713844,Mauricio Ramos,male,,,,,,
Q114713845,Natalie Roque,female,,,,,,
Q114713846,Pedro Barquero,male,,,,,,
Q114713847,Ramón Sabillón,male,,,,,,
Q114713849,Rodolfo Pastor de María Campos,male,,,,,,
Q114713850,Sarahí Cerna,female,,,,,,
Q114713851,Yadira Gómez,female,,,,,,
Q114713852,Zulmit Rivera,male,,,,,,
Q114714121,Marcio Sierra,male,,,,,,
Q11691071,Mario Canahuati,male,1955-09-12,11,,,Mario Canahuati.jpg,Mario Canahuati
Q15427651,Rosa Elena Bonilla,female,1967-02-02,11,,,,Rosa Elena Bonilla
Q15647114,Mauricio Oliva,male,1951-03-08,11,,,Mauricio Oliva.jpg,Mauricio Oliva
Q16300525,Ana García Carías,female,1969-09-21,11,,,Ana García Carías (Visita de Estado a Ecuador - 2017).jpg,Ana García Carías
Q191060,Manuel Zelaya,male,1952-09-20,11,,,Manuel Zelaya 2022.jpg,Manuel Zelaya
Q1935907,Milton Jiménez,male,1961-11-08,11,,,,Milton Jiménez
Q22945571,Mireya Agüero,female,,,,,Mireya Agüero de Corrales.jpg,Mireya Agüero
Q26990387,Wilfredo Cerrato,male,1971-08-14,11,,,,
Q29578471,María Dolores Agüero Lara,female,1982-10-14,11,,,María Dolores Agüero Lara.jpg,María Dolores Agüero
Q299442,Roberto Micheletti,male,1943-08-13,11,,,Roberto micheletti 01.jpg,Roberto Micheletti
Q3577002,Edmundo Orellana,male,1948-10-20,11,,,,Edmundo Orellana
Q441393,Ricardo Maduro,male,1946-04-20,11,,,US Navy 030820-F-2828D-168 Honduran President Ricardo Maduro 2003-08-20.jpg,Ricardo Maduro
Q443514,Enrique Ortez,male,1931-10-29,11,,,,Enrique Ortez
Q4694502,Aguas Santas Ocaña Navarro,female,1963-04-23,11,,,,Aguas Santas Ocaña Navarro
Q4737,Porfirio Lobo Sosa,male,1947-12-22,11,,,Pepe Lobo 2010-01-27.jpg,Porfirio Lobo Sosa
Q5392028,Mary Flake de Flores,female,1950-09-25,11,,,,Mary Flake de Flores
Q54848042,Arturo Corrales,male,1952,9,,,,Arturo Corrales
Q5951723,Juan Orlando Hernández,male,1968-10-28,11,,,"Juan Orlando Hernández, May 2015.jpg",Juan Orlando Hernández
Q6291338,José Alfredo Saavedra,male,1964-12-04,11,,,,José Alfredo Saavedra
Q654177,Carlos Roberto Flores,male,1950-03-10,11,,,Carlos Flores Facusse.JPG,Carlos Roberto Flores
Q65925266,Lisandro Rosales Banegas,male,1970,9,,,,
Q7525339,Siomara Girón,female,1959-10-21,11,,,,Siomara Girón
Q76760763,Rixi Moncada,female,1965,9,,,,
Q8044708,Xiomara Castro,female,1959-09-30,11,,,Xiomara Castro 2022 (cropped).jpg,Xiomara Castro
Q89439917,Alba Consuelo Flores,female,1965-11-30,11,,,,Alba Consuelo Flores
Q9056875,Patricia Rodas,female,1960-06-22,11,,,Patricia Rodas (cropped).jpg,Patricia Rodas
Q953006,Jaime Rosenthal,male,1936-05-05,11,2019-01-12,11,,Jaime Rosenthal
