catalog,id,name,relationship,relative,relativename
Ukraine,Q102340260,Vitalii Kim,spouse,Q111377173,Yuliia Kim
Ukraine,Q11285342,Andrii Derkach,child,Q28500663,Tatyana Andreevna Terekhova
Ukraine,Q11285342,Andrii Derkach,father,Q4158965,Leonid Derkach
Ukraine,Q1151367,Yuriy Mykhalchyshyn,father,Q373570,Adrian Mikhalchishin
Ukraine,Q11729549,Jurij Kluczkowski,child,Q65200942,Ярина Ключковська
Ukraine,Q11729549,Jurij Kluczkowski,spouse,Q20067564,Ключковська Ірина Михайлівна
Ukraine,Q12074201,Hryhoriy Illyashov,spouse,Q751757,Olena Lukash
Ukraine,Q12077132,Oleksii Azarov,father,Q57590,Mykola Azarov
Ukraine,Q12078533,Anatolii Antemiuk,sibling,Q12078534,Viktor Antemiuk
Ukraine,Q12078534,Viktor Antemiuk,sibling,Q12078533,Anatolii Antemiuk
Ukraine,Q12079666,Vladyslav Atroshenko,mother,Q21683259,Tamara Atroshenko
Ukraine,Q12088028,Ihor Vasyunyk,sibling,Q4105195,Ivan Vasyunik
Ukraine,Q12095802,Oleksandr Hereha,spouse,Q4137172,Halyna Hereha
Ukraine,Q12097290,Valentyna Hoshovska,spouse,Q44055152,Гошовський Сергій Володимирович
Ukraine,Q12101453,Dmytro Dobkin,sibling,Q4163369,Mikhail Dobkin
Ukraine,Q12101641,Stanislav Dovhyi,child,Q12101639,Oles Dovgiy
Ukraine,Q12101641,Stanislav Dovhyi,father,Q12101638,Oleksіï Dovguiï
Ukraine,Q12101989,Tetiana Donets,mother,Q12101990,Natalia Donets
Ukraine,Q12101990,Natalia Donets,child,Q12101989,Tetiana Donets
Ukraine,Q12107778,Hryhorii Kaletnik,child,Q4209317,Kalietnik Ihor
Ukraine,Q12109175,Vladimir Katsuba,child,Q17371849,Oleskandr Katsuba
Ukraine,Q12109177,Serhiy Katsuba,sibling,Q17371849,Oleskandr Katsuba
Ukraine,Q12114691,Yuriy Kryvoruchko,father,Q105815496,Zenovii Kryvoruchko
Ukraine,Q12115901,Oleksandre Kouptchychyne,father,Q48047419,Купчишин Михайло Федорович
Ukraine,Q12119499,Oleh Liashko,partner,Q22138148,Tetiana Yuzkova
Ukraine,Q12119499,Oleh Liashko,spouse,Q103167078,Rosita Liashko
Ukraine,Q12119499,Oleh Liashko,spouse,Q22138148,Tetiana Yuzkova
Ukraine,Q12121980,Oleh Makhnitskyi,spouse,Q17371649,Махніцька Катерина Григорівна
Ukraine,Q12135891,Valerii Omelchenko,spouse,Q14491528,Джарти Вікторія Василівна
Ukraine,Q12136414,Lesya Orobets,father,Q4337004,Yuriy Orobets
Ukraine,Q12136726,Ihor Ostash,spouse,Q6781644,Maryna Hrymych
Ukraine,Q12142057,Yurii Poliachenko,father,Q4371618,Vladimir Polyachenko
Ukraine,Q12142192,Oleh Zvenigorodskiy,spouse,Q4337476,Kateryna Osadcha
Ukraine,Q12145775,Artem Pshonka,father,Q4385171,Viktor Pshonka
Ukraine,Q12149573,Pavlo Riabikin,father,Q20095820,Рябікін Борис Олександрович
Ukraine,Q12154120,Yehor Sobolyev,spouse,Q4281613,Marichka Padalko
Ukraine,Q12170540,Tetiana Chornovol,spouse,Q17540670,Mykola Berezovyj
Ukraine,Q12171961,Elina Shyshkina,father,Q12171962,Viktor Shyshkin
Ukraine,Q1225368,Orest Klympush,child,Q20067554,Ivanna Klympush-Tsintsadze
Ukraine,Q1225368,Orest Klympush,father,Q749006,Dmitro Ivanovics Klimpus
Ukraine,Q1232891,Dmytro Tabachnyk,spouse,Q4312206,Tetyana Nazarova
Ukraine,Q129119,Ruslana,spouse,Q3502855,Oleksandr Ksenofontov
Ukraine,Q1340699,Victor Pinchuk,relative,Q629702,Leonid Kuchma
Ukraine,Q1340699,Victor Pinchuk,spouse,Q4363085,Olena Pinchuk
Ukraine,Q1459658,Viktor Yanukovych,child,Q3209269,Oleksandr Yanukovych
Ukraine,Q1459658,Viktor Yanukovych,child,Q3460875,Viktor Yanukovych
