catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Ukraine,President,Leonid Kuchma,Q629702,1994-07-19,2005-01-23,male,1938-08-09,,Leonid Kuchma.jpg,Leonid Kuchma
Ukraine,President,Viktor Yushchenko,Q1459699,2005-01-23,2010-02-25,male,1954-02-23,,Viktor Yushchenko by Tasnimnews 01 (cropped).jpg,Viktor Yushchenko
Ukraine,President,Viktor Yanukovych,Q1459658,2010-02-25,2014-02-22,male,1950-07-09,,Viktor Yanukovych 27 April 2010-1.jpeg,Viktor Yanukovych
Ukraine,President,Oleksandr Turchynov,Q15850,2014-02-23,2014-06-07,male,1964-03-31,,Oleksandr Turchynov in August 2014.jpg,Oleksandr Turchynov
Ukraine,President,Petro Poroshenko,Q58077,2014-06-07,2019-05-20,male,1965-09-26,,Official portrait of Petro Poroshenko.jpg,Petro Poroshenko
Ukraine,President,Volodymyr Zelenskyi,Q3874799,2019-05-20,,male,1978-01-25,,Volodymyr Zelensky Official portrait.jpg,Volodymyr Zelenskyy
Ukraine,Prime Minister,Viktor Yushchenko,Q1459699,1999-12-22,2001-05-29,male,1954-02-23,,Viktor Yushchenko by Tasnimnews 01 (cropped).jpg,Viktor Yushchenko
Ukraine,Prime Minister,Anatoliy Kinakh,Q488180,2001-05-29,2002-11-21,male,1954-08-04,,Anatoliy Kinakh.jpg,Anatoliy Kinakh
Ukraine,Prime Minister,Viktor Yanukovych,Q1459658,2002-11-21,2004-12-07,male,1950-07-09,,Viktor Yanukovych 27 April 2010-1.jpeg,Viktor Yanukovych
Ukraine,Prime Minister,Mykola Azarov,Q57590,2004-12-07,2004-12-28,male,1947-12-17,,Mykola Azarov 2012.jpg,Mykola Azarov
Ukraine,Prime Minister,Viktor Yanukovych,Q1459658,2004-12-28,2005-01-05,male,1950-07-09,,Viktor Yanukovych 27 April 2010-1.jpeg,Viktor Yanukovych
Ukraine,Prime Minister,Mykola Azarov,Q57590,2005-01-05,2005-01-24,male,1947-12-17,,Mykola Azarov 2012.jpg,Mykola Azarov
Ukraine,Prime Minister,Yulia Tymoshenko,Q48283,2005-01-24,2005-09-08,female,1960-11-27,,Yulia Tymoshenko 2018 Vadim Chuprina.jpg,Yulia Tymoshenko
Ukraine,Prime Minister,Yuriy Yekhanurov,Q311116,2005-09-08,2005-09-22,male,1948-08-23,,Yuriy Yekhanurov 2013.jpg,Yuriy Yekhanurov
Ukraine,Prime Minister,Yuriy Yekhanurov,Q311116,2005-09-22,2006-08-04,male,1948-08-23,,Yuriy Yekhanurov 2013.jpg,Yuriy Yekhanurov
