id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q101693621,Montgomery Daniel,male,,,,,,Montgomery Daniel
Q108461902,Allan Cruickshank,male,,,,,,
Q108461903,Mike Browne,male,,,,,,
Q108461905,Douglas Slater,male,,,,,,
Q114739574,Curtis King,,,,,,,
Q114739575,Frederick Stephenson,,,,,,,
Q114739576,Julian Francis,,,,,,,
Q114739577,Orando Brewster,,,,,,,
Q114740002,Jaundy Martin,male,,,,,,
Q1268324,Arnhim Eustace,male,1944-10-05,11,,,Arnhim Eustace.jpg,Arnhim Eustace
Q1281056,James Fitz-Allen Mitchell,male,1931-05-15,11,2021-11-23,11,James F. Mitchell 1986 (cropped).jpg,James Fitz-Allen Mitchell
Q28382039,St. Clair Prince,male,,7,,,,
Q28382042,Carlos James,male,,7,,,,
Q354705,Frederick Ballantyne,male,1936-07-05,11,2020-01-23,11,Frederick Ballantyne (cropped).jpg,Frederick Ballantyne
Q3560964,Charles Antrobus,male,1933-05-14,11,2002-06-03,11,,Charles Antrobus
Q42386929,Saboto Caesar,male,1980-12-21,11,,,Saboto Caesar (cropped).jpg,Saboto Caesar
Q43274,Charles III,male,1948-11-14,11,,,"Charles, Prince of Wales in 2021 (cropped) (3).jpg",Charles III
Q5026702,Camillo Gonsalves,male,1972-06-12,11,,,Camillo Gonsalves 2017.jpg,Camillo Gonsalves
Q57800,Ralph Gonsalves,male,1946-08-08,11,,,Ralph Gonsalves (cropped).jpg,Ralph Gonsalves
Q58248,Louis Straker,male,1944-02-23,11,,,Louis Straker with Obamas cropped.jpg,Louis Straker
Q66088003,Susan Dougan,female,1955-03-03,11,,,Susan Dougan 2019.jpg,Susan Dougan
Q6899931,Monica Dacon,female,1934-06-04,11,,,Dame Monica Dacon (cropped).JPG,Monica Dacon
Q86713407,Girlyn Miguel,female,1948,9,,,Hon. Girlyn Miguel (cropped).jpg,Girlyn Miguel
Q9682,Elizabeth II,female,1926-04-21,11,2022-09-08,11,Queen Elizabeth II official portrait for 1959 tour (retouched) (cropped) (3-to-4 aspect ratio).jpg,Elizabeth II
