catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Saint Vincent and the Grenadines,monarch,Charles III,Q43274,2022-09-08,male,1948-11-14,,"Charles, Prince of Wales in 2021 (cropped) (3).jpg",Charles III
Saint Vincent and the Grenadines,Governor-General,Susan Dougan,Q66088003,2019-08-01,female,1955-03-03,,Susan Dougan 2019.jpg,Susan Dougan
Saint Vincent and the Grenadines,Prime Minister,Ralph Gonsalves,Q57800,2001-03-28,male,1946-08-08,,Ralph Gonsalves (cropped).jpg,Ralph Gonsalves
Saint Vincent and the Grenadines,Deputy Prime Minister,Montgomery Daniel,Q101693621,2020-12-07,male,,,,Montgomery Daniel
Saint Vincent and the Grenadines,Minister of Agriculture,Saboto Caesar,Q42386929,2020-11-10,male,1980-12-21,,Saboto Caesar (cropped).jpg,Saboto Caesar
Saint Vincent and the Grenadines,Minister of Education and National Reconciliation,Curtis King,Q114739574,2020-11-10,male,,,,
Saint Vincent and the Grenadines,Minister of Finance,Camillo Gonsalves,Q5026702,2020-11-10,male,1972-06-12,,Camillo Gonsalves 2017.jpg,Camillo Gonsalves
Saint Vincent and the Grenadines,Minister of Foreign Affairs,Ralph Gonsalves,Q57800,2020-11-10,male,1946-08-08,,Ralph Gonsalves (cropped).jpg,Ralph Gonsalves
Saint Vincent and the Grenadines,Minister of Health,St. Clair Prince,Q28382039,2020-11-10,male,,,,
Saint Vincent and the Grenadines,Minister of Information,Ralph Gonsalves,Q57800,2020-11-10,male,1946-08-08,,Ralph Gonsalves (cropped).jpg,Ralph Gonsalves
Saint Vincent and the Grenadines,Minister of Legal Affairs,Ralph Gonsalves,Q57800,2020-11-10,male,1946-08-08,,Ralph Gonsalves (cropped).jpg,Ralph Gonsalves
Saint Vincent and the Grenadines,Minister of National Mobilization,Orando Brewster,Q114739577,2020-11-10,male,,,,
Saint Vincent and the Grenadines,Minister of National Security,Ralph Gonsalves,Q57800,2020-11-10,male,1946-08-08,,Ralph Gonsalves (cropped).jpg,Ralph Gonsalves
Saint Vincent and the Grenadines,Minister of Public Service,Frederick Stephenson,Q114739575,2020-11-10,male,,,,
Saint Vincent and the Grenadines,Minister of Tourism,Carlos James,Q28382042,2020-11-10,male,,,,
Saint Vincent and the Grenadines,Minister of Transport,Montgomery Daniel,Q101693621,2020-11-10,male,,,,Montgomery Daniel
Saint Vincent and the Grenadines,Minister of Urban Development,Julian Francis,Q114739576,2020-11-10,male,,,,
Saint Vincent and the Grenadines,Attorney General,Jaundy Martin,Q114740002,2017-09-18,male,,,,
