catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Kuwait,emir,Nawaf Al-Ahmad Al-Jaber Al-Sabah,Q641805,2020-09-29,male,1937-06-25,,Nawaf Al-Ahmad Al-Jaber Al-Sabah (cropped).jpg,Nawaf Al-Ahmad Al-Jaber Al-Sabah
Kuwait,Prime Minister,Ahmed Nawaf Al-Ahmad Al-Sabah,Q109259869,2022-07-24,male,1956,,Ahmed Al Nawaf.jpg,Ahmad Nawaf Al-Ahmad Al-Sabah
Kuwait,Deputy Prime Minister,Talal Khaled Al-Ahmad Al-Sabah,Q111161622,2022-03-09,male,,,,
Kuwait,Deputy Prime Minister,Bader al Mulla,Q87004146,2022-10-16,male,1971,,,
Kuwait,Deputy Prime Minister,Barak Ali Barak Al-Sheetan,Q85327370,2022-10-16,male,1966,,,
Kuwait,Minister of Awqaf and Islamic Affairs,Abdulaziz Majed Al Majed,Q114824944,2022-10-16,male,,,,
Kuwait,Minister of Defence,Abdullah Ali Abdullah Al Salem Al Sabah,Q114822001,2022-10-05,male,,,,
Kuwait,Minister of Education,Hamad Abdulwahab Al Adwani,Q114825075,2022-10-16,male,,,,
Kuwait,"Minister of Electricity, Water, and Sustainable Energy",Amani Suleiman Bu Qamaz,Q114824353,2022-10-16,female,,,,
Kuwait,Minister of Finance,Abdulwahab Al-Rushaid,Q37996526,2021-12-28,male,1984-10-29,,,Abdulwahab Al-Rushaid
Kuwait,Minister of Foreign Affairs,Salem Abdullah Al-Jaber Al-Sabah,Q101693636,2022-10-16,male,,,Kuwaiti Ambassador Al-Sabah Listens During the Counter ISIL Ministerial Plenary Session - Flickr - U.S. Department of State.jpg,Salem Abdullah Al-Jaber Al-Sabah
Kuwait,Minister of Health,Ahmed Abdel Wahab al-Awadi,Q114795136,2022-10-05,male,1969,,,
Kuwait,Minister of Higher Education,Hamad Abdulwahab Al Adwani,Q114825075,2022-10-16,male,,,,
Kuwait,Minister of Information,Abdurrahman Baddah Al-Mutairi,Q104175575,2022-08-01,male,1977,,,
Kuwait,Minister of Interior,Talal Khaled Al-Ahmad Al-Sabah,Q111161622,2022-08-01,male,,,,
Kuwait,Minister of Justice,Abdulaziz Majed Al Majed,Q114824944,2022-10-16,male,,,,
Kuwait,Minister of Oil,Bader al Mulla,Q87004146,2022-10-16,male,1971,,,
Kuwait,Minister of Public Works,Amani Suleiman Bu Qamaz,Q114824353,2022-10-16,female,,,,
Kuwait,Minister Of Social Affairs,Mai Jassim Al Baghli,Q114824228,2022-10-16,female,,,,
Kuwait,Minister of Trade and Industry,Mazin Saad Ali Al-Nahedh,Q114823663,2022-10-05,male,,,,
Kuwait,Minister of the Amiri Diwan,Mohammad Abdullah Al-Mubarak Al-Sabah,Q12240740,2021-08-11,male,1971-10-02,,Sheikh Mohammad Abdullah Al-Mubarak Al-Sabah.jpg,
Kuwait,Minister of State for Cabinet Affairs,Barak Ali Barak Al-Sheetan,Q85327370,2022-10-16,male,1966,,,
Kuwait,Minister of State for Communications and Information Technology Affairs,Mazin Saad Ali Al-Nahedh,Q114823663,2022-10-16,male,,,,
Kuwait,Minister of State for Economic and Investment Affairs,Abdulwahab Al-Rushaid,Q37996526,2021-12-28,male,1984-10-29,,,Abdulwahab Al-Rushaid
Kuwait,Minister of State for Housing Affairs and Urban Development,Ammar Muhammad Al Ajmi,Q28715656,2022-10-16,male,1962,,,
Kuwait,Minister of State for Municipal Affairs,Adulaziz Waleed Al Mujil,Q114824973,2022-10-16,male,,,,
Kuwait,Minister of State for National Assembly Affairs,Ammar Muhammad Al Ajmi,Q28715656,2022-10-16,male,1962,,,
Kuwait,Minister of State for Nazaha (Integrity) Enhancement,Abdulaziz Majed Al Majed,Q114824944,2022-10-16,male,,,,
Kuwait,Minister of State for Women and Childhood Affairs,Mai Jassim Al Baghli,Q114824228,2022-10-16,female,,,,
Kuwait,Minister of State for Youth Affairs,Abdurrahman Baddah Al-Mutairi,Q104175575,2022-08-01,male,1977,,,
Kuwait,Speaker of the National Assembly,Ahmed Al-Sadoun,Q4695735,2022-10-18,male,1934-11-12,,Ahmed AL-Sadoun in Abdullah AL-Salem Hall.jpg,Ahmed Al-Sadoun
Kuwait,Governor of the Central Bank,Basel Al-Haroon,Q112892825,2022-04-01,male,,,,
Kuwait,Chief of the General Staff,Khaled Saleh Mohammed Al-Sabah,Q109257337,2020-10-22,male,,,,
