catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Cambodia,King,Norodom Sihamoni,Q57319,2004-10-14,male,1953-05-14,,King Norodom Sihamoni (2019).jpg,Norodom Sihamoni
Cambodia,Prime Minister,Hun Sen,Q57788,1998-11-30,male,1952-08-05,,Hun Sen (2016) cropped.jpg,Hun Sen
Cambodia,Deputy Prime Minister,Tea Banh,Q4922569,2000,male,1945-11-05,,Tea Banh (2012).jpg,Tea Banh
Cambodia,Deputy Prime Minister,Hor Namhong,Q58287,2004-07-16,male,1935-11-15,,Hor Namhong crop.jpg,Hor Namhong
Cambodia,Deputy Prime Minister,Bin Chhin,Q28969538,2007-09-05,male,1949-08-17,,,Bin Chhin
Cambodia,Deputy Prime Minister,Men Sam An,Q6816221,2008-09-25,female,1953-08-15,,,Men Sam An
Cambodia,Deputy Prime Minister,Aun Porn Moniroth,Q16979822,2018-09-06,male,1965-10-01,,Dr. Aun Pornmoniroth.jpg,Aun Pornmoniroth
Cambodia,Minister of Defence,Tea Banh,Q4922569,2006-06-27,male,1945-11-05,,Tea Banh (2012).jpg,Tea Banh
Cambodia,Minister of Economy and Finance,Aun Porn Moniroth,Q16979822,2013-09-24,male,1965-10-01,,Dr. Aun Pornmoniroth.jpg,Aun Pornmoniroth
Cambodia,Minister of Foreign Affairs,Prak Sokhon,Q23771428,2016-04-05,male,1954-05-03,,Prak Sokhonn-01997.jpg,Prak Sokhonn
Cambodia,Minister of Health,Mam Bunheng,Q56255440,2008-09-25,male,1949-04-13,,,Mam Bunheng
Cambodia,Minister of Interior,Sar Kheng,Q16150274,1992-02-03,male,1951-01-15,,Sar Kheng interview.jpg,Sar Kheng
Cambodia,Minister of National Assembly–Senate Relations and Inspection,Men Sam An,Q6816221,2004-07-16,female,1953-08-15,,,Men Sam An
